fromZone, toZone,distance
157,4083,54688.578
157,4084,53595.207
157,4093,72170.977
157,4107,70487.614
157,4123,67716.683
157,4301,91337.088
157,4302,89976.88
157,4305,70615.82
157,4306,75759.13
157,4308,71539.22
157,4312,66758.783
157,4314,77342.283
157,4315,80795.289
157,4317,75264.394
157,4318,64106.594
157,4319,69858.922
157,4321,73906.082
157,4322,71896.512
157,4571,62353.094
157,4601,75059.116
157,23001,49717.438
157,23002,48966.183
157,23003,51332.755
157,23004,55336.994
157,26101,26981.566
157,26102,33251.946
157,26103,32657.354
157,26104,30906.036
157,26105,31233.472
157,26106,32495.044
157,26107,27255.577
157,26108,23143.684
157,26109,36851.1
157,26110,32766.949
157,26111,31797.393
157,26112,33993.209
160,1,38697.652
160,2,35872
160,3,29094
160,5,33143
160,13,26047.925
160,14,30188.947
160,21,54406.11
160,23,51148.567
160,24,47222.229
160,26,47434.933
160,28,52003.139
160,30,50166.176
160,31,44000.067
160,32,45497.328
160,33,51321.693
160,37,51143.91
160,39,51682.017
160,43,49606.152
160,51,33647.092
160,52,25539.972
160,53,32440.297
160,54,17706.027
160,55,38477.735
160,56,31825.737
160,57,39770.925
160,58,38010.085
160,59,34754.086
160,60,35001.104
160,61,44790.352
160,62,21380.877
160,63,26633.546
160,64,28436.739
160,65,30644.353
160,66,19209.072
160,67,43435.408
160,68,36248.003
160,69,19454.408
160,70,44529.448
160,71,43939.577
160,72,30077.598
160,81,35860.487
160,82,30238
160,83,27698
160,84,27502
160,85,30112
160,86,29438
160,87,31276
160,88,32671.361
160,89,27560.324
160,90,26239.736
160,91,36168.029
160,92,25660.249
160,93,33630
160,94,31363
160,95,31295.71
160,96,24333
160,97,22804.662
160,98,35634.689
160,99,33630
160,100,36953.453
160,101,30768
160,102,43774.096
160,111,41135.803
160,112,39394
160,113,43806.601
160,115,35239.53
160,116,18952.957
160,117,38435.177
160,119,33490.361
160,121,33541
160,131,19569.317
160,133,24922.795
160,135,17327.031
160,136,23073.586
160,137,23475.598
160,139,19383.084
160,141,22057.318
160,151,16293.879
160,152,19440.754
160,153,44706.287
160,154,14558.879
160,156,22283.5
160,157,11620
160,160,2155
160,161,4156
160,171,54164.403
160,172,31103.615
160,173,38509.664
160,174,26119.472
160,175,37451.647
160,176,27097.718
160,177,36570.043
160,178,36208.21
160,180,36293.973
160,181,57008.086
160,182,41898.381
160,191,14158.673
160,192,7404
160,193,15341.075
160,194,26670.602
160,195,2155
160,196,12723.5
160,197,22208.103
160,198,26461.522
160,199,24296.771
160,200,17980.353
160,211,50024.672
160,212,44451.432
160,213,38229.879
160,214,41812.49
160,215,43486.602
160,216,42452.725
160,217,43798
160,218,46368.507
160,219,38106
160,220,56346.263
160,221,39562.722
160,222,48692.099
160,223,39001.137
160,224,40800.691
160,225,40737.104
160,226,46533.359
160,227,39777.164
160,228,47798.169
160,229,39478.4
160,231,43581.062
160,241,27125.084
160,242,23756
160,243,22180.903
160,244,23693.587
160,245,18103.128
160,246,25368.795
160,247,18609.906
160,248,17561.653
160,249,19311.577
160,250,19677
160,251,20771.585
160,2933,49365.93
160,2938,50601.283
160,4021,34357.845
160,4022,43329.338
160,4023,24083.925
160,4024,40808.862
160,4026,35188.554
160,4027,38361.518
160,4028,40742.706
160,4029,40741.672
160,4030,27151.869
160,4031,41087.065
160,4033,33831.773
160,4034,29875.342
160,4035,40065.76
160,4036,39399.335
160,4037,41746.277
160,4038,36367.554
160,4039,43475.657
160,4040,28577.854
160,4041,38375.58
160,4042,38539.865
160,4043,40329.257
160,4044,39875.027
160,4045,33017.336
160,4046,36023.006
160,4048,33980.956
160,4061,29877.787
160,4062,30685.072
160,4066,40223.804
160,4067,39299.824
160,4072,39216.52
160,4074,28228.236
160,4075,28184.897
160,4077,36579.95
160,4081,42013.531
160,4083,32070.897
160,4084,31912.18
160,4093,48430.927
160,4107,46261.519
160,4123,43148.961
160,4301,66889.489
160,4302,65633.035
160,4305,46296.028
160,4306,50643.472
160,4308,46458.985
160,4312,42274.463
160,4314,52201
160,4315,56855.263
160,4317,50185.979
160,4318,38810.473
160,4319,44739.611
160,4321,49093.457
160,4322,46897.26
160,4571,45199.887
160,4601,58504.335
160,23001,33369.783
160,23002,35233.713
160,23003,36971.191
160,23004,39126.41
160,26101,8520
160,26102,11413.956
160,26103,14374.573
160,26104,12572.512
160,26105,12570.868
160,26106,16516.481
160,26107,8520
160,26108,5236
160,26109,15623.254
160,26110,15277.106
160,26111,16834.115
160,26112,17413.825
161,1,34068.153
161,2,31188.5
161,3,24410.5
161,5,28459.5
161,13,21659.689
161,14,24296.381
161,21,50424.521
161,23,49311.928
161,24,45982.774
161,26,49605.987
161,28,49923.045
161,30,47369.816
161,31,43067.426
161,32,47931.147
161,33,46379.017
161,37,49805.77
161,39,49258.085
161,43,51942.129
161,51,27941.756
161,52,21002.468
161,53,27266.367
161,54,14236.02
161,55,33130.941
161,56,26547.121
161,57,33416.196
161,58,33071.037
161,59,29629.793
161,60,30209.358
161,61,39564.498
161,62,16580.166
161,63,21898.171
161,64,27915.195
161,65,25241.259
161,66,14526.094
161,67,40509.95
161,68,29476.252
161,69,15256.394
161,70,39290.909
161,71,38751.44
161,72,23864.088
161,81,31527.902
161,82,25555
161,83,23015
161,84,22819
161,85,25429
161,86,24755
161,87,26593
161,88,28632.691
161,89,23804.194
161,90,21544.781
161,91,31574.587
161,92,21563.538
161,93,28947
161,94,26680
161,95,26613.049
161,96,19650
161,97,18542.78
161,98,30951.372
161,99,28947
161,100,32843.99
161,101,26085
161,102,39331.237
161,111,36453.498
161,112,34711.076
161,113,39132.442
161,115,32353.452
161,116,30058.142
161,117,34614.422
161,119,29255.482
161,121,28857.938
161,131,14704.399
161,133,22154.518
161,135,14021.623
161,136,18156.335
161,137,19767.422
161,139,15965.291
161,141,17959.34
161,151,3937
161,152,7083.874
161,153,35295.54
161,154,2202
161,156,9926.75
161,157,16418.896
161,160,4156
161,161,1130
161,171,52822.586
161,172,26440.977
161,173,34131.655
161,174,22562.689
161,175,35912.004
161,176,26120.226
161,177,32037.991
161,178,31692.847
161,180,31579.396
161,181,54173.075
161,182,37516.95
161,191,9867.687
161,192,11560
161,193,10710.076
161,194,22045.871
161,195,6311
161,196,21470.322
161,197,18589.93
161,198,22029.907
161,199,20752.855
161,200,14384.753
161,211,48713.493
161,212,42789.819
161,213,37068.961
161,214,40123.702
161,215,44172.043
161,216,40855.995
161,217,43848.724
161,218,45123.189
161,219,38166.628
161,220,54723.745
161,221,37376.884
161,222,49114.321
161,223,37294.132
161,224,37882.7
161,225,43125.983
161,226,45998.725
161,227,35368.925
161,228,46535.786
161,229,37670.495
161,231,43399.67
161,241,22076.128
161,242,19072.5
161,243,18403.811
161,244,19529.364
161,245,13683.189
161,246,20949
161,247,14190.125
161,248,12738.75
161,249,14898.258
161,250,14993.5
161,251,16374.057
161,2933,46932.902
161,2938,48286.202
161,4021,29768.574
161,4022,39990.746
161,4023,20550.882
161,4024,37282.306
161,4026,31687.942
161,4027,35086.37
161,4028,37360.735
161,4029,37117.057
161,4030,22732.168
161,4031,40013.977
161,4033,31490.032
161,4034,26762.807
161,4035,36867.642
161,4036,35020.505
161,4037,38020.439
161,4038,32359.427
161,4039,40205.714
161,4040,25336.26
161,4041,35946.874
161,4042,33992.776
161,4043,36346.595
161,4044,35824.505
161,4045,29162.219
161,4046,33222.245
161,4048,29204
161,4061,24810.833
161,4062,25647.636
161,4066,39664.158
161,4067,38907.09
161,4072,38206.186
161,4074,22796.174
161,4075,23765.125
161,4077,34540.169
161,4081,39128.34
161,4083,27651.125
161,4084,27188.362
161,4093,43807.897
161,4107,41604.224
161,4123,38475.799
161,4301,64830.021
161,4302,63242.21
161,4305,43118.96
161,4306,50735.578
161,4308,48484.128
161,4312,38924.713
161,4314,55949.36
161,4315,58300.458
161,4317,52492.125
161,4318,36453.398
161,4319,42345.907
161,4321,45873.418
161,4322,44692.899
161,4571,46424.928
161,4601,56971.361
161,23001,31975.093
161,23002,31536.999
161,23003,33562.814
161,23004,37150.316
161,26101,4170.258
161,26102,8028.385
161,26103,8939.373
161,26104,7641.1
161,26105,7641.094
161,26106,12381.87
161,26107,4161.708
161,26108,1163.181
161,26109,10915.612
161,26110,11707.468
161,26111,11959.205
161,26112,14221.69
171,1,78879.289
171,2,74589.869
171,3,67924.216
171,5,72286.394
171,13,70662.96
171,14,68901.839
171,21,42674.617
171,23,42969.815
171,24,39432.047
171,26,37437.5
171,28,43533.362
171,30,38159
171,31,34841.275
171,32,35768
171,33,39139.404
171,37,43806.615
171,39,42292.325
171,43,39720.5
171,51,48119.348
171,52,39500.737
171,53,44430.056
171,54,33595.042
171,55,53246.408
171,56,40541.269
171,57,43085.308
171,58,58011.044
171,59,48817.904
171,60,50384.965
171,61,63068.776
171,62,43347.976
171,63,48724.403
171,64,37860.033
171,65,48763.554
171,66,47460.249
171,67,61690.806
171,68,43779.773
171,69,39615.047
171,70,63082.085
171,71,60240.308
171,72,49181.886
171,81,65545.676
171,82,65125.965
171,83,62860.562
171,84,61539.261
171,85,64133.158
171,86,59182.093
171,87,65283.768
171,88,58737.303
171,89,54605.125
171,90,54583.351
171,91,65857.45
171,92,53268.691
171,93,63377.149
171,94,66268.332
171,95,60999.039
171,96,59501.431
171,97,51637.259
171,98,65333.057
171,99,63376.389
171,100,60712.775
171,101,60513.184
171,102,61038.003
171,111,5580.163
171,112,22498.21
171,113,19370
171,115,21343.113
171,116,19379.591
171,117,20423.315
171,119,23645.174
171,121,18835.823
171,131,51759.952
171,133,53535.356
171,135,52964.127
171,136,55184.208
171,137,57423.004
171,139,55002.169
171,141,54756.995
171,151,56682.211
171,152,59719.769
171,153,28013.29
171,154,54974.553
171,156,52826.997
171,157,30343.037
171,160,54164.403
171,161,52822.586
171,171,4652
171,172,16903.423
171,173,6535.723
171,174,25647.985
171,175,17934
171,176,32744.361
171,177,11101.902
171,178,18529.173
171,180,20463.09
171,181,7038
171,182,13428.42
171,191,37313.394
171,192,51744.056
171,193,38190.95
171,194,29241.454
171,195,53945.558
171,196,31868.369
171,197,31936.406
171,198,28598.07
171,199,33272.989
171,200,35155.877
171,211,41461.477
171,212,37224.007
171,213,31025
171,214,34972.324
171,215,36437.405
171,216,36002.525
171,217,31684
171,218,37901
171,219,25992
171,220,42443.566
171,221,31431.068
171,222,39460.989
171,223,31620.473
171,224,33166.073
171,225,32629
171,226,38789.319
171,227,32984.024
171,228,9281.078
171,229,31225.956
171,231,13788
171,241,65978.731
171,242,62680.678
171,243,57948.493
171,244,60091.936
171,245,54966.604
171,246,60679.221
171,247,54322.569
171,248,50307.551
171,249,56128.135
171,250,58783.063
171,251,57501.218
171,2933,62743.503
171,2938,51309.737
171,4021,68692.738
171,4022,77051.965
171,4023,59358.155
171,4024,73224.691
171,4026,69503.267
171,4027,68279.263
171,4028,75243.245
171,4029,76244.472
171,4030,61745.833
171,4031,82251.28
171,4033,63686.979
171,4034,66345.547
171,4035,71220.545
171,4036,72567.443
171,4037,73942.365
171,4038,70658.492
171,4039,76044.028
171,4040,63165.732
171,4041,68439.461
171,4042,73895.457
171,4043,72735.998
171,4044,74814.963
171,4045,70338.045
171,4046,66255.485
171,4048,73785.974
171,4061,68562.063
171,4062,67268.646
171,4066,84395.785
171,4067,70099.363
171,4072,69751.619
171,4074,65300.87
171,4075,63593.09
171,4077,66414.171
171,4081,76786.74
171,4083,67543.231
171,4084,71706.375
171,4093,82800.013
171,4107,80508.254
171,4123,77872.015
171,4301,77903.931
171,4302,75972.439
171,4305,78432.566
171,4306,65326.356
171,4308,56949.993
171,4312,74121.181
171,4314,63021.186
171,4315,65254.939
171,4317,61466.819
171,4318,68237.3
171,4319,72132.927
171,4321,80397.838
171,4322,73162.368
171,4571,37145
171,4601,47109.321
171,23001,25136
171,23002,22619
171,23003,20701
171,23004,30077.89
171,26101,44525.539
171,26102,46390.274
171,26103,46917.451
171,26104,48552.609
171,26105,49234.107
171,26106,46932.831
171,26107,44342.975
171,26108,44501.102
171,26109,52570.062
171,26110,48179.057
171,26111,43473.359
171,26112,42499.752
172,1,52826.091
172,2,50358.025
172,3,43557.197
172,5,47523.033
172,13,42052.642
172,14,43401.273
172,21,36269.376
172,23,39582.297
172,24,36004.148
172,26,31838.056
172,28,37953.568
172,30,31253.974
172,31,30567.296
172,32,29577.875
172,33,35814.166
172,37,40081.546
172,39,42763.628
172,43,34049.317
172,51,28687.772
172,52,13587
172,53,39315.898
172,54,13807
172,55,48773.96
172,56,28321.756
172,57,35808.565
172,58,46448.531
172,59,46607.131
172,60,46538.344
172,61,54158.971
172,62,17045
172,63,26183.447
172,64,16540
172,65,30142.057
172,66,19939.418
172,67,54069.201
172,68,31454.508
172,69,16601.797
172,70,53972.826
172,71,53583.391
172,72,26134
172,81,42463.341
172,82,36984
172,83,34444
172,84,34248
172,85,36858
172,86,36185
172,87,38022
172,88,36244.851
172,89,32844.333
172,90,33058.126
172,91,42857.01
172,92,29387.695
172,93,40376.682
172,94,38109
172,95,38044.727
172,96,31079
172,97,26397.176
172,98,42382.743
172,99,40376.68
172,100,40578.246
172,101,37514.677
172,102,53266.867
172,111,17864.273
172,112,16105.638
172,113,20989.44
172,115,13960.918
172,116,16429.945
172,117,14593.155
172,119,12999.416
172,121,10086
172,131,33219
172,133,41273.214
172,135,32510
172,136,36670
172,137,38390
172,139,34515
172,141,37233
172,151,30407.73
172,152,33585.059
172,153,21527.457
172,154,28662.611
172,156,36170.548
172,157,25702.152
172,160,31103.615
172,161,26440.977
172,171,16903.423
172,172,3316
172,173,7906.77
172,174,7914.344
172,175,20086.913
172,176,12054.276
172,177,3316
172,178,4632.156
172,180,8742.803
172,181,16880.218
172,182,10448.574
172,191,17125.847
172,192,35358.56
172,193,26672.027
172,194,22921.619
172,195,32104.087
172,196,27585.854
172,197,22080.351
172,198,19077.451
172,199,13598.306
172,200,13807
172,211,33710.053
172,212,33494.771
172,213,23061.664
172,214,32105.218
172,215,28913.611
172,216,33938.124
172,217,32649.587
172,218,30171.741
172,219,26917.192
172,220,41237.904
172,221,26282.447
172,222,37558.41
172,223,24603.306
172,224,25234.538
172,225,24852
172,226,35707.624
172,227,36334.827
172,228,14626.225
172,229,23479.45
172,231,22822.473
172,241,41207.097
172,242,38167.922
172,243,36068
172,244,37889.339
172,245,33602.027
172,246,39256
172,247,32497
172,248,31309
172,249,34802.388
172,250,34019.986
172,251,36243.642
172,2933,57031.079
172,2938,48575.209
172,4021,47526
172,4022,54966.671
172,4023,37971
172,4024,54695.08
172,4026,48636.977
172,4027,50620.357
172,4028,54359.84
172,4029,54379.539
172,4030,41039
172,4031,58496.667
172,4033,47451.074
172,4034,45659.392
172,4035,52831.302
172,4036,52676.149
172,4037,54637.592
172,4038,49808.076
172,4039,55236.061
172,4040,42465
172,4041,52283.548
172,4042,52426.996
172,4043,53530.122
172,4044,53202.875
172,4045,47597.928
172,4046,49910
172,4048,45364.925
172,4061,43994.981
172,4062,43802.873
172,4066,60664.507
172,4067,54885.991
172,4072,53798.461
172,4074,43902.985
172,4075,42072
172,4077,50347.483
172,4081,51794.078
172,4083,45958
172,4084,46745.075
172,4093,61920.197
172,4107,59999.495
172,4123,57036
172,4301,80196.572
172,4302,79087.331
172,4305,60310.695
172,4306,56779.424
172,4308,49597.094
172,4312,55952.778
172,4314,55155.875
172,4315,64058.535
172,4317,53577.936
172,4318,50202.56
172,4319,55491.942
172,4321,63735.176
172,4322,57206.947
172,4571,29368
172,4601,41876.094
172,23001,17359.211
172,23002,20723.327
172,23003,22009.022
172,23004,22374.855
172,26101,22407
172,26102,27471.797
172,26103,27451.13
172,26104,26041.732
172,26105,26211.267
172,26106,25075.473
172,26107,22507.766
172,26108,22445
172,26109,29303.405
172,26110,26866.935
172,26111,23465.982
172,26112,19701
173,1,59616.71
173,2,57636.246
173,3,50859.966
173,5,54910.63
173,13,48282.989
173,14,50026.367
173,21,41385.972
173,23,43797.925
173,24,40266.75
173,26,37940.333
173,28,44019.952
173,30,38394.028
173,31,35046.116
173,32,36270.169
173,33,45560.926
173,37,47290.402
173,39,43857.13
173,43,40225.302
173,51,37354.506
173,52,21485.773
173,53,47134.677
173,54,21709.101
173,55,59234.888
173,56,36563.035
173,57,44100.732
173,58,60189.584
173,59,55049.114
173,60,54834.968
173,61,66504.943
173,62,24943.001
173,63,34598.514
173,64,25964.861
173,65,38094.346
173,66,27761.956
173,67,64635.153
173,68,39345.781
173,69,24382.897
173,70,66426.617
173,71,65879.635
173,72,34018.978
173,81,60953.395
173,82,44863.639
173,83,42325.063
173,84,42129.786
173,85,44737.857
173,86,55101.981
173,87,45900.449
173,88,54223.287
173,89,51230.114
173,90,52138.897
173,91,61649.88
173,92,45367.457
173,93,59204.512
173,94,45988.193
173,95,56807.225
173,96,38963.159
173,97,44092.955
173,98,60753.799
173,99,59234.249
173,100,56868.43
173,101,56409.972
173,102,62621.499
173,111,13387.751
173,112,17202.718
173,113,27283.477
173,115,15057.251
173,116,17770.709
173,117,15796.49
173,119,14213.773
173,121,11359.919
173,131,41098.581
173,133,48970.618
173,135,40396.469
173,136,44547.594
173,137,46274.69
173,139,42402.446
173,141,45118.081
173,151,38065.321
173,152,41209.879
173,153,24124.879
173,154,36331.482
173,156,44053.754
173,157,27153.256
173,160,38509.664
173,161,34131.655
173,171,6535.723
173,172,7906.77
173,173,4066
173,174,15709.884
173,175,18202.373
173,176,20515.641
173,177,4561.938
173,178,8153.989
173,180,12963.926
173,181,7409.253
173,182,15432.652
173,191,25003.332
173,192,35807.183
173,193,33966.255
173,194,20454.698
173,195,38024.679
173,196,21013.859
173,197,23129.29
173,198,12483.098
173,199,21586.923
173,200,21705.259
173,211,41531.204
173,212,38844.631
173,213,30931.385
173,214,37201.587
173,215,36528.251
173,216,38768.732
173,217,33313.983
173,218,37992.845
173,219,27648.079
173,220,44266.758
173,221,31920.828
173,222,41578.997
173,223,32062.815
173,224,32945.01
173,225,32747.246
173,226,39613.894
173,227,36898.395
173,228,9744.903
173,229,31733.135
173,231,14159.42
173,241,48989.107
173,242,45525.109
173,243,43954.056
173,244,45698.863
173,245,40934.911
173,246,47129.769
173,247,40386.475
173,248,39197.013
173,249,42138.539
173,250,41448.031
173,251,43585.817
173,2933,67568.464
173,2938,52037.351
173,4021,55407.222
173,4022,63256.412
173,4023,45835.183
173,4024,61562.506
173,4026,56521.389
173,4027,57563.02
173,4028,62301.417
173,4029,62251.676
173,4030,48932.129
173,4031,65982.116
173,4033,55353.528
173,4034,52669.389
173,4035,59802.417
173,4036,60560.127
173,4037,62344.845
173,4038,57781.812
173,4039,63045.89
173,4040,50352.153
173,4041,60241.083
173,4042,60304.352
173,4043,61547.16
173,4044,61068.318
173,4045,55460.875
173,4046,57812.307
173,4048,54147.889
173,4061,51931.406
173,4062,51619.408
173,4066,68235.313
173,4067,63268.194
173,4072,61736.708
173,4074,52169.762
173,4075,49952.378
173,4077,58251.159
173,4081,60323.955
173,4083,53836.87
173,4084,55721.494
173,4093,69124.676
173,4107,67601.629
173,4123,64911.255
173,4301,83836.645
173,4302,82479.287
173,4305,68990.837
173,4306,70868.524
173,4308,62791.281
173,4312,64824.991
173,4314,67021.581
173,4315,69360.554
173,4317,66781.961
173,4318,64257.979
173,4319,69423.295
173,4321,70331.463
173,4322,71092.47
173,4571,37263.325
173,4601,48013.698
173,23001,25320.535
173,23002,24962.254
173,23003,22484.568
173,23004,30301.32
173,26101,30306.383
173,26102,35054.19
173,26103,35408.472
173,26104,33833.417
173,26105,34010.643
173,26106,32802.917
173,26107,30304.825
173,26108,30343.862
173,26109,37050.567
173,26110,35380.879
173,26111,31342.259
173,26112,27598.206
174,1,44936.131
174,2,42158.249
174,3,35386.891
174,5,39448.711
174,13,33499.561
174,14,35908.707
174,21,24136
174,23,28343.65
174,24,24248.292
174,26,22047.046
174,28,27141.516
174,30,22447
174,31,21241.595
174,32,20056
174,33,24361.268
174,37,27866.529
174,39,27984.861
174,43,24213.027
174,51,23888.19
174,52,5678.993
174,53,28042.332
174,54,6000.113
174,55,36322.743
174,56,20873.626
174,57,27519.864
174,58,33831.26
174,59,33127.527
174,60,33667.537
174,61,41294.886
174,62,9355.287
174,63,17208.182
174,64,9501.902
174,65,20192.84
174,66,12234.397
174,67,42711.918
174,68,23678.527
174,69,8642.107
174,70,41052.545
174,71,40893.556
174,72,18431.094
174,81,34536.007
174,82,27639.807
174,83,25091.298
174,84,24900.4
174,85,27512.585
174,86,27525.874
174,87,28678.193
174,88,26824.987
174,89,23025.85
174,90,23991.479
174,91,34079.466
174,92,20296.885
174,93,31628.439
174,94,28751.422
174,95,30026.856
174,96,21721.257
174,97,17174.7
174,98,33918.019
174,99,31653.091
174,100,32371.454
174,101,28822.855
174,102,38839.038
174,111,25684.013
174,112,23952.667
174,113,33081.56
174,115,21878.786
174,116,24388.5
174,117,22465.309
174,119,21431.878
174,121,18003.552
174,131,26987.707
174,133,35519.501
174,135,26353.485
174,136,30455.018
174,137,32212.547
174,139,28343.869
174,141,31261.094
174,151,26470.332
174,152,29574.759
174,153,35361.725
174,154,24744.931
174,156,33823.887
174,157,34928.714
174,160,26119.472
174,161,22562.689
174,171,25647.985
174,172,7914.344
174,173,15709.884
174,174,2532
174,175,11341.989
174,176,3891.793
174,177,11223.439
174,178,13049.698
174,180,8687.151
174,181,27205.877
174,182,18785.398
174,191,10873.617
174,192,39289.959
174,193,19746.473
174,194,24196.749
174,195,27719.082
174,196,36039.791
174,197,14130.613
174,198,28817.007
174,199,7471.54
174,200,6038.863
174,211,25751.114
174,212,21513.269
174,213,15787.329
174,214,21065.339
174,215,20976.242
174,216,21062.531
174,217,21006
174,218,22211.271
174,219,15314
174,220,31314.242
174,221,15852.171
174,222,25677.694
174,223,16252.848
174,224,18480.7
174,225,16917
174,226,24015.453
174,227,17511.606
174,228,24387.688
174,229,15405.791
174,231,20805.419
174,241,33651.835
174,242,30058.079
174,243,29021.082
174,244,30697.126
174,245,24127.46
174,246,32273.645
174,247,25146.443
174,248,26827.205
174,249,25320.486
174,250,25970.715
174,251,26748.143
174,2933,41792.277
174,2938,38672.111
174,4021,42090.442
174,4022,51044.911
174,4023,30636.153
174,4024,47627.845
174,4026,43090.438
174,4027,44811.105
174,4028,49645.284
174,4029,48489.383
174,4030,33934.602
174,4031,49357.987
174,4033,39736.968
174,4034,39597.251
174,4035,47492.036
174,4036,47113.048
174,4037,49256.363
174,4038,44017.511
174,4039,50980.893
174,4040,35457.37
174,4041,44496.456
174,4042,47584.987
174,4043,45790.342
174,4044,47911.7
174,4045,39367.088
174,4046,43557.648
174,4048,30495.925
174,4061,36415.225
174,4062,37259.23
174,4066,47829.259
174,4067,46335.775
174,4072,45805.22
174,4074,36016.751
174,4075,34976.727
174,4077,42767.269
174,4081,49096.634
174,4083,38862.193
174,4084,38562.43
174,4093,58032.297
174,4107,56344.069
174,4123,53102.124
174,4301,67344.825
174,4302,65518.326
174,4305,52196.543
174,4306,46836.061
174,4308,40600.154
174,4312,48195.287
174,4314,46489.112
174,4315,48419.067
174,4317,44984.004
174,4318,37932.46
174,4319,43670.793
174,4321,56303.601
174,4322,45594.247
174,4571,21433
174,4601,31892.258
174,23001,9525.801
174,23002,12827.74
174,23003,14381.315
174,23004,14565.606
174,26101,17594.83
174,26102,22071.304
174,26103,21797.306
174,26104,18784.45
174,26105,18699.565
174,26106,16375.363
174,26107,17164.475
174,26108,17026.698
174,26109,21802.897
174,26110,16386.074
174,26111,14094.119
174,26112,15382.129
175,1,66936.869
175,2,62399.247
175,3,55493.451
175,5,59175.995
175,13,48892.577
175,14,50416.071
175,21,24453.842
175,23,25048.208
175,24,21498.087
175,26,19503.5
175,28,25600.432
175,30,20225
175,31,16839.664
175,32,17834
175,33,21198.845
175,37,25888.096
175,39,24468.373
175,43,21786.5
175,51,27713.821
175,52,21162.745
175,53,24121.426
175,54,20865.119
175,55,29467.795
175,56,22198.584
175,57,23519
175,58,30929.113
175,59,26167
175,60,26974.962
175,61,35800.079
175,62,24742.239
175,63,30278.444
175,64,20553.014
175,65,28973.518
175,66,26648.134
175,67,39547.851
175,68,24595.093
175,69,25420.988
175,70,36529.054
175,71,35386.552
175,72,29192.887
175,81,48473.716
175,82,42014.012
175,83,39500.153
175,84,39269.47
175,85,41854.279
175,86,42042.806
175,87,42999.423
175,88,37271.825
175,89,32928.983
175,90,34321.721
175,91,48506.204
175,92,32779.003
175,93,46079.017
175,94,43123.134
175,95,44556.287
175,96,36187.531
175,97,31605.237
175,98,48849.121
175,99,46120.05
175,100,35594.003
175,101,43293.86
175,102,36854.442
175,111,23528.533
175,112,50352.012
175,113,37304
175,115,39859.405
175,116,36022.05
175,117,37534.845
175,119,39928.916
175,121,36871.944
175,131,39404.966
175,133,48376.691
175,135,39568.75
175,136,43543.392
175,137,44589.278
175,139,41636.021
175,141,43780.656
175,151,39763.319
175,152,42803.195
175,153,53797.155
175,154,38055.889
175,156,46333.026
175,157,52486.646
175,160,37451.647
175,161,35912.004
175,171,17934
175,172,20086.913
175,173,18202.373
175,174,11341.989
175,175,2767
175,176,10043.435
175,177,19759.093
175,178,10507.839
175,180,5034
175,181,10896
175,182,13103.12
175,191,23929.307
175,192,46448.436
175,193,36032.395
175,194,35994.313
175,195,38043.151
175,196,49928.878
175,197,30915.082
175,198,40724.71
175,199,18862.388
175,200,20835.86
175,211,23492.391
175,212,19276.923
175,213,13091
175,214,17036.038
175,215,18399.927
175,216,18032.452
175,217,13750
175,218,19930.964
175,219,8058
175,220,24468.412
175,221,13497.305
175,222,21416.205
175,223,13617.5
175,224,14841.35
175,225,14695
175,226,20856.465
175,227,15018.405
175,228,8843.241
175,229,13247.372
175,231,4146
175,241,48845.208
175,242,49964.174
175,243,43265.978
175,244,45265.4
175,245,36367.74
175,246,47747
175,247,39168.256
175,248,35542.086
175,249,37572.856
175,250,45618.953
175,251,39022.973
175,2933,34740.7
175,2938,30774.794
175,4021,55162.558
175,4022,62251.532
175,4023,42746.568
175,4024,61398.74
175,4026,56245.443
175,4027,59247.704
175,4028,61072.315
175,4029,62302.783
175,4030,48297.635
175,4031,63531.438
175,4033,52982.128
175,4034,51552.823
175,4035,60966.784
175,4036,59058.122
175,4037,61743.603
175,4038,57400.494
175,4039,63297.497
175,4040,49702.965
175,4041,55494.683
175,4042,60713.227
175,4043,59021.203
175,4044,61319.147
175,4045,52762.179
175,4046,57551.742
175,4048,48196.957
175,4061,51705.112
175,4062,50827.615
175,4066,62970.726
175,4067,59634.767
175,4072,58961.839
175,4074,50627.85
175,4075,48431.841
175,4077,55451.258
175,4081,58575.962
175,4083,52324.641
175,4084,61106.062
175,4093,68625.254
175,4107,66341.239
175,4123,64169.324
175,4301,56657.185
175,4302,55824.817
175,4305,64818.406
175,4306,44485.573
175,4308,37409.814
175,4312,61342.839
175,4314,43403
175,4315,45320
175,4317,41753
175,4318,55077.734
175,4319,57064.833
175,4321,64135.176
175,4322,52982.159
175,4571,19211
175,4601,29028.402
175,23001,7202
175,23002,4685
175,23003,2767
175,23004,12141.744
175,26101,29333.1
175,26102,34970.982
175,26103,33507.406
175,26104,32839.559
175,26105,33051.825
175,26106,30857.761
175,26107,29246.051
175,26108,29342.641
175,26109,36240.922
175,26110,30887.402
175,26111,28827.357
175,26112,26487.325
176,1,50683.83
176,2,50625.514
176,3,43782.366
176,5,47588.503
176,13,36704.737
176,14,39538.17
176,21,29059.173
176,23,29795.846
176,24,26212.514
176,26,25588.865
176,28,30062.235
176,30,26191.816
176,31,22423.457
176,32,23647.167
176,33,28959.454
176,37,31592.353
176,39,31621.562
176,43,27769.419
176,51,26010.637
176,52,9594.722
176,53,27029.29
176,54,9773.565
176,55,38577.85
176,56,24731.879
176,57,28236.729
