type,node,,,
arrivalNodePassing,(207, '2005-05-10T06:31:42',2762581, 'ap')
arrivalNodePassing,(274, '2005-05-10T06:33:48',2762945, 'ap')
arrivalNodePassing,(472, '2005-05-10T06:35:06',2763309, 'ap')
arrivalNodePassing,(552, '2005-05-10T06:35:54',2763673, 'ap')
arrivalNodePassing,(219, '2005-05-10T07:06:06',2768406, 'ap')
arrivalNodePassing,(605, '2005-05-10T07:12:18',2769498, 'ap')
arrivalNodePassing,(336, '2005-05-10T07:28:00',2770954, 'ap')
arrivalNodePassing,(199, '2005-05-10T07:28:36',2771318, 'ap')
arrivalNodePassing,(264, '2005-05-10T07:30:42',2771682, 'ap')
arrivalNodePassing,(207, '2005-05-10T07:31:42',2772046, 'ap')
arrivalNodePassing,(274, '2005-05-10T07:33:48',2772410, 'ap')
arrivalNodePassing,(472, '2005-05-10T07:35:06',2772774, 'ap')
arrivalNodePassing,(552, '2005-05-10T07:35:54',2773138, 'ap')
arrivalNodePassing,(656, '2005-05-10T06:01:00',2943126, 'ap')
arrivalNodePassing,(605, '2005-05-10T06:01:54',2943490, 'ap')
arrivalNodePassing,(592, '2005-05-10T06:03:00',2943854, 'ap')
arrivalNodePassing,(599, '2005-05-10T06:03:42',2944218, 'ap')
arrivalNodePassing,(563, '2005-05-10T06:04:24',2944582, 'ap')
arrivalNodePassing,(431, '2005-05-10T06:06:06',2944946, 'ap')
arrivalNodePassing,(244, '2005-05-10T06:07:12',2945310, 'ap')
arrivalNodePassing,(192, '2005-05-10T06:07:54',2945674, 'ap')
arrivalNodePassing,(285, '2005-05-10T06:10:18',2946038, 'ap')
arrivalNodePassing,(370, '2005-05-10T06:20:24',2947494, 'ap')
arrivalNodePassing,(552, '2005-05-10T06:26:36',2948222, 'ap')
arrivalNodePassing,(472, '2005-05-10T06:27:24',2948586, 'ap')
arrivalNodePassing,(274, '2005-05-10T06:28:18',2948950, 'ap')
arrivalNodePassing,(207, '2005-05-10T06:30:00',2949314, 'ap')
arrivalNodePassing,(264, '2005-05-10T06:31:00',2949678, 'ap')
arrivalNodePassing,(168, '2005-05-10T06:32:30',2950042, 'ap')
arrivalNodePassing,(191, '2005-05-10T06:33:06',2950406, 'ap')
arrivalNodePassing,(363, '2005-05-10T06:39:54',2951134, 'ap')
arrivalNodePassing,(611, '2005-05-10T06:42:00',2951498, 'ap')
arrivalNodePassing,(263, '2005-05-10T06:44:36',2951862, 'ap')
arrivalNodePassing,(592, '2005-05-10T06:45:12',2952226, 'ap')
arrivalNodePassing,(605, '2005-05-10T06:46:12',2952590, 'ap')
arrivalNodePassing,(655, '2005-05-10T06:47:54',2952954, 'ap')
arrivalNodePassing,(656, '2005-05-10T07:01:00',2953682, 'ap')
arrivalNodePassing,(605, '2005-05-10T07:01:54',2954046, 'ap')
arrivalNodePassing,(592, '2005-05-10T07:03:00',2954410, 'ap')
arrivalNodePassing,(599, '2005-05-10T07:03:42',2954774, 'ap')
arrivalNodePassing,(563, '2005-05-10T07:04:24',2955138, 'ap')
arrivalNodePassing,(431, '2005-05-10T07:06:06',2955502, 'ap')
arrivalNodePassing,(244, '2005-05-10T07:07:12',2955866, 'ap')
arrivalNodePassing,(192, '2005-05-10T07:07:54',2956230, 'ap')
arrivalNodePassing,(285, '2005-05-10T07:10:18',2956594, 'ap')
arrivalNodePassing,(370, '2005-05-10T07:20:24',2958050, 'ap')
arrivalNodePassing,(552, '2005-05-10T07:26:36',2958778, 'ap')
arrivalNodePassing,(472, '2005-05-10T07:27:24',2959142, 'ap')
arrivalNodePassing,(274, '2005-05-10T07:28:18',2959506, 'ap')
arrivalNodePassing,(207, '2005-05-10T07:30:00',2959870, 'ap')
arrivalNodePassing,(264, '2005-05-10T07:31:00',2960234, 'ap')
arrivalNodePassing,(168, '2005-05-10T07:32:30',2960598, 'ap')
arrivalNodePassing,(191, '2005-05-10T07:33:06',2960962, 'ap')
arrivalNodePassing,(363, '2005-05-10T07:39:54',2961690, 'ap')
arrivalNodePassing,(611, '2005-05-10T07:42:00',2962054, 'ap')
arrivalNodePassing,(263, '2005-05-10T07:44:36',2962418, 'ap')
arrivalNodePassing,(592, '2005-05-10T07:45:12',2962782, 'ap')
arrivalNodePassing,(605, '2005-05-10T07:46:12',2963146, 'ap')
arrivalNodePassing,(655, '2005-05-10T07:47:54',2963510, 'ap')
arrivalNodePassing,(656, '2005-05-10T06:37:00',3640404, 'ap')
arrivalNodePassing,(605, '2005-05-10T06:37:54',3640768, 'ap')
arrivalNodePassing,(592, '2005-05-10T06:39:00',3641132, 'ap')
arrivalNodePassing,(599, '2005-05-10T06:39:42',3641496, 'ap')
arrivalNodePassing,(563, '2005-05-10T06:40:24',3641860, 'ap')
arrivalNodePassing,(431, '2005-05-10T06:42:06',3642224, 'ap')
arrivalNodePassing,(244, '2005-05-10T06:43:12',3642588, 'ap')
arrivalNodePassing,(192, '2005-05-10T06:43:54',3642952, 'ap')
arrivalNodePassing,(285, '2005-05-10T06:46:18',3643316, 'ap')
arrivalNodePassing,(340, '2005-05-10T06:47:36',3643680, 'ap')
arrivalNodePassing,(656, '2005-05-10T07:37:00',3645136, 'ap')
arrivalNodePassing,(605, '2005-05-10T07:37:54',3645500, 'ap')
arrivalNodePassing,(592, '2005-05-10T07:39:00',3645864, 'ap')
arrivalNodePassing,(599, '2005-05-10T07:39:42',3646228, 'ap')
arrivalNodePassing,(563, '2005-05-10T07:40:24',3646592, 'ap')
arrivalNodePassing,(431, '2005-05-10T07:42:06',3646956, 'ap')
arrivalNodePassing,(244, '2005-05-10T07:43:12',3647320, 'ap')
arrivalNodePassing,(192, '2005-05-10T07:43:54',3647684, 'ap')
arrivalNodePassing,(285, '2005-05-10T07:46:18',3648048, 'ap')
arrivalNodePassing,(340, '2005-05-10T07:47:36',3648412, 'ap')
arrivalNodePassing,(219, '2005-05-10T06:22:54',5118608, 'ap')
arrivalNodePassing,(605, '2005-05-10T06:29:30',5119700, 'ap')
arrivalNodePassing,(336, '2005-05-10T06:42:48',5121156, 'ap')
arrivalNodePassing,(264, '2005-05-10T06:46:18',5121884, 'ap')
arrivalNodePassing,(219, '2005-05-10T06:52:54',5125888, 'ap')
arrivalNodePassing,(605, '2005-05-10T06:59:30',5126980, 'ap')
arrivalNodePassing,(336, '2005-05-10T07:12:48',5128436, 'ap')
arrivalNodePassing,(264, '2005-05-10T07:16:18',5129164, 'ap')
arrivalNodePassing,(219, '2005-05-10T07:22:54',5133168, 'ap')
arrivalNodePassing,(605, '2005-05-10T07:29:30',5134260, 'ap')
arrivalNodePassing,(336, '2005-05-10T07:42:48',5135716, 'ap')
arrivalNodePassing,(264, '2005-05-10T07:46:18',5136444, 'ap')
arrivalNodePassing,(219, '2005-05-10T07:52:54',5140448, 'ap')
arrivalNodePassing,(605, '2005-05-10T07:59:30',5141540, 'ap')
arrivalNodePassing,(605, '2005-05-10T06:08:06',6232140, 'ap')
arrivalNodePassing,(263, '2005-05-10T06:10:48',6232868, 'ap')
arrivalNodePassing,(468, '2005-05-10T06:18:18',6233960, 'ap')
arrivalNodePassing,(263, '2005-05-10T07:54:24',6643461, 'ap')
arrivalNodePassing,(605, '2005-05-10T07:56:06',6644189, 'ap')
arrivalNodePassing,(186, '2005-05-10T06:04:48',6779597, 'ap')
arrivalNodePassing,(658, '2005-05-10T06:14:36',6781053, 'ap')
arrivalNodePassing,(627, '2005-05-10T06:15:36',6781417, 'ap')
arrivalNodePassing,(605, '2005-05-10T06:22:48',7058057, 'ap')
arrivalNodePassing,(336, '2005-05-10T06:38:30',7059513, 'ap')
arrivalNodePassing,(186, '2005-05-10T06:39:00',7059877, 'ap')
arrivalNodePassing,(605, '2005-05-10T06:52:48',7063153, 'ap')
arrivalNodePassing,(336, '2005-05-10T07:08:30',7064609, 'ap')
arrivalNodePassing,(186, '2005-05-10T07:09:00',7064973, 'ap')
arrivalNodePassing,(605, '2005-05-10T07:22:48',7068249, 'ap')
arrivalNodePassing,(336, '2005-05-10T07:38:30',7069705, 'ap')
arrivalNodePassing,(186, '2005-05-10T07:39:00',7070069, 'ap')
arrivalNodePassing,(605, '2005-05-10T07:52:48',7073345, 'ap')
arrivalNodePassing,(340, '2005-05-10T07:42:48',7440621, 'ap')
arrivalNodePassing,(285, '2005-05-10T07:44:06',7440985, 'ap')
arrivalNodePassing,(192, '2005-05-10T07:46:30',7441349, 'ap')
arrivalNodePassing,(244, '2005-05-10T07:47:12',7441713, 'ap')
arrivalNodePassing,(431, '2005-05-10T07:48:18',7442077, 'ap')
arrivalNodePassing,(563, '2005-05-10T07:50:00',7442441, 'ap')
arrivalNodePassing,(599, '2005-05-10T07:50:36',7442805, 'ap')
arrivalNodePassing,(592, '2005-05-10T07:51:18',7443169, 'ap')
arrivalNodePassing,(605, '2005-05-10T07:52:18',7443533, 'ap')
arrivalNodePassing,(656, '2005-05-10T07:53:06',7443897, 'ap')
arrivalNodePassing,(552, '2005-05-10T06:21:48',7504321, 'ap')
arrivalNodePassing,(552, '2005-05-10T07:42:12',7640697, 'ap')
arrivalNodePassing,(472, '2005-05-10T07:43:00',7641061, 'ap')
arrivalNodePassing,(274, '2005-05-10T07:44:12',7641425, 'ap')
arrivalNodePassing,(264, '2005-05-10T07:51:30',7642153, 'ap')
arrivalNodePassing,(656, '2005-05-10T07:07:00',8124437, 'ap')
arrivalNodePassing,(605, '2005-05-10T07:07:48',8124801, 'ap')
arrivalNodePassing,(592, '2005-05-10T07:08:48',8125165, 'ap')
arrivalNodePassing,(599, '2005-05-10T07:09:30',8125529, 'ap')
arrivalNodePassing,(563, '2005-05-10T07:10:12',8125893, 'ap')
arrivalNodePassing,(431, '2005-05-10T07:12:00',8126257, 'ap')
arrivalNodePassing,(244, '2005-05-10T07:13:00',8126621, 'ap')
arrivalNodePassing,(192, '2005-05-10T07:13:48',8126985, 'ap')
arrivalNodePassing,(285, '2005-05-10T07:16:12',8127349, 'ap')
arrivalNodePassing,(340, '2005-05-10T07:17:30',8127713, 'ap')
arrivalNodePassing,(285, '2005-05-10T07:48:06',8741053, 'ap')
arrivalNodePassing,(192, '2005-05-10T07:50:30',8741417, 'ap')
arrivalNodePassing,(244, '2005-05-10T07:51:12',8741781, 'ap')
arrivalNodePassing,(431, '2005-05-10T07:52:18',8742145, 'ap')
arrivalNodePassing,(563, '2005-05-10T07:54:00',8742509, 'ap')
arrivalNodePassing,(599, '2005-05-10T07:54:36',8742873, 'ap')
arrivalNodePassing,(592, '2005-05-10T07:55:18',8743237, 'ap')
arrivalNodePassing,(605, '2005-05-10T07:56:24',8743601, 'ap')
arrivalNodePassing,(656, '2005-05-10T07:57:06',8743965, 'ap')
arrivalNodePassing,(264, '2005-05-10T06:09:36',9040625, 'ap')
arrivalNodePassing,(274, '2005-05-10T06:14:48',9041353, 'ap')
arrivalNodePassing,(472, '2005-05-10T06:16:06',9041717, 'ap')
arrivalNodePassing,(552, '2005-05-10T06:16:48',9042081, 'ap')
arrivalNodePassing,(264, '2005-05-10T06:00:42',9634455, 'ap')
arrivalNodePassing,(207, '2005-05-10T06:01:42',9634819, 'ap')
arrivalNodePassing,(274, '2005-05-10T06:03:48',9635183, 'ap')
arrivalNodePassing,(472, '2005-05-10T06:05:06',9635547, 'ap')
arrivalNodePassing,(552, '2005-05-10T06:05:54',9635911, 'ap')
arrivalNodePassing,(219, '2005-05-10T06:35:36',9639915, 'ap')
arrivalNodePassing,(605, '2005-05-10T06:42:48',9641007, 'ap')
arrivalNodePassing,(336, '2005-05-10T06:58:00',9642463, 'ap')
arrivalNodePassing,(199, '2005-05-10T06:58:36',9642827, 'ap')
arrivalNodePassing,(264, '2005-05-10T07:00:42',9643191, 'ap')
arrivalNodePassing,(207, '2005-05-10T07:01:42',9643555, 'ap')
arrivalNodePassing,(274, '2005-05-10T07:03:48',9643919, 'ap')
arrivalNodePassing,(472, '2005-05-10T07:05:06',9644283, 'ap')
arrivalNodePassing,(552, '2005-05-10T07:05:54',9644647, 'ap')
arrivalNodePassing,(219, '2005-05-10T07:35:36',9648651, 'ap')
arrivalNodePassing,(605, '2005-05-10T07:42:48',9649743, 'ap')
arrivalNodePassing,(336, '2005-05-10T07:58:00',9651199, 'ap')
arrivalNodePassing,(199, '2005-05-10T07:58:36',9651563, 'ap')
arrivalNodePassing,(264, '2005-05-10T08:00:42',9651927, 'ap')
arrivalNodePassing,(264, '2005-05-10T06:12:18',9797163, 'ap')
arrivalNodePassing,(336, '2005-05-10T06:15:48',9797891, 'ap')
arrivalNodePassing,(605, '2005-05-10T06:29:18',9799347, 'ap')
arrivalNodePassing,(219, '2005-05-10T06:35:48',9800439, 'ap')
arrivalNodePassing,(264, '2005-05-10T06:42:18',9804443, 'ap')
arrivalNodePassing,(336, '2005-05-10T06:45:48',9805171, 'ap')
arrivalNodePassing,(605, '2005-05-10T06:59:18',9806627, 'ap')
arrivalNodePassing,(219, '2005-05-10T07:05:48',9807719, 'ap')
arrivalNodePassing,(264, '2005-05-10T07:12:18',9811723, 'ap')
arrivalNodePassing,(336, '2005-05-10T07:15:48',9812451, 'ap')
arrivalNodePassing,(605, '2005-05-10T07:29:18',9813907, 'ap')
arrivalNodePassing,(219, '2005-05-10T07:35:48',9814999, 'ap')
arrivalNodePassing,(264, '2005-05-10T07:42:18',9819003, 'ap')
arrivalNodePassing,(336, '2005-05-10T07:45:48',9819731, 'ap')
arrivalNodePassing,(605, '2005-05-10T07:59:18',9821187, 'ap')
arrivalNodePassing,(199, '2005-05-10T06:01:12',10155339, 'ap')
arrivalNodePassing,(336, '2005-05-10T06:03:24',10155703, 'ap')
arrivalNodePassing,(605, '2005-05-10T06:14:24',10157159, 'ap')
arrivalNodePassing,(219, '2005-05-10T06:23:12',10158251, 'ap')
arrivalNodePassing,(552, '2005-05-10T06:53:24',10162255, 'ap')
arrivalNodePassing,(472, '2005-05-10T06:54:18',10162619, 'ap')
arrivalNodePassing,(274, '2005-05-10T06:55:30',10162983, 'ap')
arrivalNodePassing,(207, '2005-05-10T06:57:36',10163347, 'ap')
arrivalNodePassing,(264, '2005-05-10T06:58:36',10163711, 'ap')
arrivalNodePassing,(199, '2005-05-10T07:01:12',10164075, 'ap')
arrivalNodePassing,(336, '2005-05-10T07:03:24',10164439, 'ap')
arrivalNodePassing,(605, '2005-05-10T07:14:24',10165895, 'ap')
arrivalNodePassing,(219, '2005-05-10T07:23:12',10166987, 'ap')
arrivalNodePassing,(552, '2005-05-10T07:53:24',10170991, 'ap')
arrivalNodePassing,(472, '2005-05-10T07:54:18',10171355, 'ap')
arrivalNodePassing,(274, '2005-05-10T07:55:30',10171719, 'ap')
arrivalNodePassing,(207, '2005-05-10T07:57:36',10172083, 'ap')
arrivalNodePassing,(264, '2005-05-10T07:58:36',10172447, 'ap')
arrivalNodePassing,(199, '2005-05-10T08:01:12',10172811, 'ap')
arrivalNodePassing,(658, '2005-05-10T06:10:30',10322415, 'ap')
arrivalNodePassing,(663, '2005-05-10T06:11:12',10322779, 'ap')
arrivalNodePassing,(611, '2005-05-10T06:12:48',10323143, 'ap')
arrivalNodePassing,(363, '2005-05-10T06:14:36',10323507, 'ap')
arrivalNodePassing,(191, '2005-05-10T06:23:42',10324235, 'ap')
arrivalNodePassing,(168, '2005-05-10T06:24:18',10324599, 'ap')
arrivalNodePassing,(264, '2005-05-10T06:26:12',10324963, 'ap')
arrivalNodePassing,(207, '2005-05-10T06:27:12',10325327, 'ap')
arrivalNodePassing,(274, '2005-05-10T06:29:18',10325691, 'ap')
arrivalNodePassing,(472, '2005-05-10T06:30:36',10326055, 'ap')
arrivalNodePassing,(552, '2005-05-10T06:31:24',10326419, 'ap')
arrivalNodePassing,(370, '2005-05-10T06:38:24',10327147, 'ap')
arrivalNodePassing,(285, '2005-05-10T06:50:00',10328603, 'ap')
arrivalNodePassing,(192, '2005-05-10T06:52:24',10328967, 'ap')
arrivalNodePassing,(244, '2005-05-10T06:53:12',10329331, 'ap')
arrivalNodePassing,(431, '2005-05-10T06:54:12',10329695, 'ap')
arrivalNodePassing,(563, '2005-05-10T06:56:00',10330059, 'ap')
arrivalNodePassing,(599, '2005-05-10T06:56:36',10330423, 'ap')
arrivalNodePassing,(592, '2005-05-10T06:57:18',10330787, 'ap')
arrivalNodePassing,(605, '2005-05-10T06:58:18',10331151, 'ap')
arrivalNodePassing,(656, '2005-05-10T06:59:06',10331515, 'ap')
arrivalNodePassing,(658, '2005-05-10T07:10:30',10332243, 'ap')
arrivalNodePassing,(663, '2005-05-10T07:11:12',10332607, 'ap')
arrivalNodePassing,(611, '2005-05-10T07:12:48',10332971, 'ap')
arrivalNodePassing,(363, '2005-05-10T07:14:36',10333335, 'ap')
arrivalNodePassing,(191, '2005-05-10T07:23:42',10334063, 'ap')
arrivalNodePassing,(168, '2005-05-10T07:24:18',10334427, 'ap')
arrivalNodePassing,(264, '2005-05-10T07:26:12',10334791, 'ap')
arrivalNodePassing,(207, '2005-05-10T07:27:12',10335155, 'ap')
arrivalNodePassing,(274, '2005-05-10T07:29:18',10335519, 'ap')
arrivalNodePassing,(472, '2005-05-10T07:30:36',10335883, 'ap')
arrivalNodePassing,(552, '2005-05-10T07:31:24',10336247, 'ap')
arrivalNodePassing,(370, '2005-05-10T07:38:24',10336975, 'ap')
arrivalNodePassing,(285, '2005-05-10T07:50:00',10338431, 'ap')
arrivalNodePassing,(192, '2005-05-10T07:52:24',10338795, 'ap')
arrivalNodePassing,(244, '2005-05-10T07:53:12',10339159, 'ap')
arrivalNodePassing,(431, '2005-05-10T07:54:12',10339523, 'ap')
arrivalNodePassing,(563, '2005-05-10T07:56:00',10339887, 'ap')
arrivalNodePassing,(599, '2005-05-10T07:56:36',10340251, 'ap')
arrivalNodePassing,(592, '2005-05-10T07:57:18',10340615, 'ap')
arrivalNodePassing,(605, '2005-05-10T07:58:18',10340979, 'ap')
arrivalNodePassing,(656, '2005-05-10T07:59:06',10341343, 'ap')
arrivalNodePassing,(363, '2005-05-10T07:06:06',10683569, 'ap')
arrivalNodePassing,(263, '2005-05-10T07:12:12',10684297, 'ap')
arrivalNodePassing,(431, '2005-05-10T07:17:24',10685025, 'ap')
arrivalNodePassing,(244, '2005-05-10T07:18:24',10685389, 'ap')
arrivalNodePassing,(285, '2005-05-10T07:24:06',10686117, 'ap')
arrivalNodePassing,(340, '2005-05-10T07:25:24',10686481, 'ap')
arrivalNodePassing,(285, '2005-05-10T06:52:06',10946013, 'ap')
arrivalNodePassing,(192, '2005-05-10T06:54:30',10946377, 'ap')
arrivalNodePassing,(244, '2005-05-10T06:55:12',10946741, 'ap')
arrivalNodePassing,(431, '2005-05-10T06:56:18',10947105, 'ap')
arrivalNodePassing,(563, '2005-05-10T06:58:00',10947469, 'ap')
arrivalNodePassing,(599, '2005-05-10T06:58:36',10947833, 'ap')
arrivalNodePassing,(592, '2005-05-10T06:59:18',10948197, 'ap')
arrivalNodePassing,(599, '2005-05-10T06:59:18',10948561, 'ap')
arrivalNodePassing,(563, '2005-05-10T06:59:18',10948925, 'ap')
arrivalNodePassing,(263, '2005-05-10T06:59:18',10949289, 'ap')
arrivalNodePassing,(611, '2005-05-10T06:59:18',10949653, 'ap')
arrivalNodePassing,(263, '2005-05-10T06:59:18',10950017, 'ap')
arrivalNodePassing,(285, '2005-05-10T07:52:06',10951473, 'ap')
arrivalNodePassing,(192, '2005-05-10T07:54:30',10951837, 'ap')
arrivalNodePassing,(244, '2005-05-10T07:55:12',10952201, 'ap')
arrivalNodePassing,(431, '2005-05-10T07:56:18',10952565, 'ap')
arrivalNodePassing,(563, '2005-05-10T07:58:00',10952929, 'ap')
arrivalNodePassing,(599, '2005-05-10T07:58:36',10953293, 'ap')
arrivalNodePassing,(592, '2005-05-10T07:59:18',10953657, 'ap')
arrivalNodePassing,(599, '2005-05-10T07:59:18',10954021, 'ap')
arrivalNodePassing,(563, '2005-05-10T07:59:18',10954385, 'ap')
arrivalNodePassing,(263, '2005-05-10T07:59:18',10954749, 'ap')
arrivalNodePassing,(611, '2005-05-10T07:59:18',10955113, 'ap')
arrivalNodePassing,(263, '2005-05-10T07:59:18',10955477, 'ap')
arrivalNodePassing,(552, '2005-05-10T06:23:18',11098530, 'ap')
arrivalNodePassing,(472, '2005-05-10T06:24:06',11098894, 'ap')
arrivalNodePassing,(274, '2005-05-10T06:25:24',11099258, 'ap')
arrivalNodePassing,(207, '2005-05-10T06:27:30',11099622, 'ap')
arrivalNodePassing,(264, '2005-05-10T06:28:30',11099986, 'ap')
arrivalNodePassing,(199, '2005-05-10T06:30:36',11100350, 'ap')
arrivalNodePassing,(336, '2005-05-10T06:31:06',11100714, 'ap')
arrivalNodePassing,(605, '2005-05-10T06:43:42',11102170, 'ap')
arrivalNodePassing,(219, '2005-05-10T06:52:00',11103262, 'ap')
arrivalNodePassing,(552, '2005-05-10T07:23:18',11107994, 'ap')
arrivalNodePassing,(472, '2005-05-10T07:24:06',11108358, 'ap')
arrivalNodePassing,(274, '2005-05-10T07:25:24',11108722, 'ap')
arrivalNodePassing,(207, '2005-05-10T07:27:30',11109086, 'ap')
arrivalNodePassing,(264, '2005-05-10T07:28:30',11109450, 'ap')
arrivalNodePassing,(199, '2005-05-10T07:30:36',11109814, 'ap')
arrivalNodePassing,(336, '2005-05-10T07:31:06',11110178, 'ap')
arrivalNodePassing,(605, '2005-05-10T07:43:42',11111634, 'ap')
arrivalNodePassing,(219, '2005-05-10T07:52:00',11112726, 'ap')
arrivalNodePassing,(370, '2005-05-10T06:50:00',11628514, 'ap')
arrivalNodePassing,(552, '2005-05-10T06:56:18',11629242, 'ap')
arrivalNodePassing,(472, '2005-05-10T06:57:06',11629606, 'ap')
arrivalNodePassing,(274, '2005-05-10T06:58:18',11629970, 'ap')
arrivalNodePassing,(207, '2005-05-10T07:00:24',11630334, 'ap')
arrivalNodePassing,(264, '2005-05-10T07:01:24',11630698, 'ap')
arrivalNodePassing,(168, '2005-05-10T07:03:18',11631062, 'ap')
arrivalNodePassing,(191, '2005-05-10T07:04:00',11631426, 'ap')
arrivalNodePassing,(363, '2005-05-10T07:11:12',11632154, 'ap')
arrivalNodePassing,(611, '2005-05-10T07:12:54',11632518, 'ap')
arrivalNodePassing,(663, '2005-05-10T07:14:30',11632882, 'ap')
arrivalNodePassing,(658, '2005-05-10T07:15:06',11633246, 'ap')
arrivalNodePassing,(656, '2005-05-10T07:31:00',11633974, 'ap')
arrivalNodePassing,(605, '2005-05-10T07:31:48',11634338, 'ap')
arrivalNodePassing,(592, '2005-05-10T07:32:48',11634702, 'ap')
arrivalNodePassing,(599, '2005-05-10T07:33:30',11635066, 'ap')
arrivalNodePassing,(563, '2005-05-10T07:34:12',11635430, 'ap')
arrivalNodePassing,(431, '2005-05-10T07:36:00',11635794, 'ap')
arrivalNodePassing,(244, '2005-05-10T07:37:06',11636158, 'ap')
arrivalNodePassing,(192, '2005-05-10T07:37:48',11636522, 'ap')
arrivalNodePassing,(285, '2005-05-10T07:40:12',11636886, 'ap')
arrivalNodePassing,(370, '2005-05-10T07:50:00',11638342, 'ap')
arrivalNodePassing,(552, '2005-05-10T07:56:18',11639070, 'ap')
arrivalNodePassing,(472, '2005-05-10T07:57:06',11639434, 'ap')
arrivalNodePassing,(274, '2005-05-10T07:58:18',11639798, 'ap')
arrivalNodePassing,(207, '2005-05-10T08:00:24',11640162, 'ap')
arrivalNodePassing,(285, '2005-05-10T07:20:06',11795590, 'ap')
arrivalNodePassing,(192, '2005-05-10T07:22:30',11795954, 'ap')
arrivalNodePassing,(244, '2005-05-10T07:23:12',11796318, 'ap')
arrivalNodePassing,(431, '2005-05-10T07:24:18',11796682, 'ap')
arrivalNodePassing,(563, '2005-05-10T07:26:00',11797046, 'ap')
arrivalNodePassing,(599, '2005-05-10T07:26:36',11797410, 'ap')
arrivalNodePassing,(592, '2005-05-10T07:27:18',11797774, 'ap')
arrivalNodePassing,(605, '2005-05-10T07:28:18',11798138, 'ap')
arrivalNodePassing,(656, '2005-05-10T07:29:06',11798502, 'ap')
arrivalNodePassing,(658, '2005-05-10T07:40:12',11799230, 'ap')
arrivalNodePassing,(663, '2005-05-10T07:40:48',11799594, 'ap')
arrivalNodePassing,(611, '2005-05-10T07:42:24',11799958, 'ap')
arrivalNodePassing,(363, '2005-05-10T07:44:06',11800322, 'ap')
arrivalNodePassing,(191, '2005-05-10T07:53:00',11801050, 'ap')
arrivalNodePassing,(168, '2005-05-10T07:53:42',11801414, 'ap')
arrivalNodePassing,(264, '2005-05-10T07:55:36',11801778, 'ap')
arrivalNodePassing,(207, '2005-05-10T07:56:36',11802142, 'ap')
arrivalNodePassing,(274, '2005-05-10T07:58:42',11802506, 'ap')
arrivalNodePassing,(472, '2005-05-10T07:59:54',11802870, 'ap')
arrivalNodePassing,(552, '2005-05-10T08:00:42',11803234, 'ap')
arrivalNodePassing,(264, '2005-05-10T07:42:36',11973586, 'ap')
arrivalNodePassing,(191, '2005-05-10T07:47:00',11974314, 'ap')
arrivalNodePassing,(363, '2005-05-10T07:54:42',11975042, 'ap')
arrivalNodePassing,(658, '2005-05-10T08:00:54',11976134, 'ap')
arrivalNodePassing,(552, '2005-05-10T07:37:06',12248042, 'ap')
arrivalNodePassing,(468, '2005-05-10T07:40:12',13411750, 'ap')
arrivalNodePassing,(263, '2005-05-10T07:48:36',13412842, 'ap')
arrivalNodePassing,(605, '2005-05-10T07:50:36',13413570, 'ap')
arrivalNodePassing,(462, '2005-05-10T08:03:06',13414662, 'ap')
