# fromZone, toZone, distance
198,198,3227.000000
198,199,8815.666000
198,200,28430.892000
198,211,53017.870000
198,212,45397.849000
198,213,44319.807000
198,214,44437.147000
198,215,43294.014000
198,216,41519.139000
198,217,42871.000000
198,218,49481.853000
198,219,37179.000000
198,220,62596.805000
198,221,42329.766000
198,222,47764.680000
198,223,39694.334000
198,224,47250.166000
198,225,48709.641000
198,226,45584.270000
198,227,38849.267000
198,228,42066.130000
198,229,43375.000000
198,231,44432.772000
198,241,36773.049000
198,242,33429.000000
198,243,31527.783000
198,244,32583.674000
198,245,27669.500000
198,246,34536.322000
198,247,28206.104000
198,248,27095.000000
198,249,28873.500000
198,250,29350.000000
198,251,30321.500000
198,2933,54651.634000
198,2938,53556.890000
198,4021,43106.694000
198,4022,55016.756000
198,4023,33400.413000
198,4024,51428.608000
198,4026,44234.538000
198,4027,47866.503000
198,4028,49883.371000
198,4029,50164.444000
198,4030,36674.799000
198,4031,55540.303000
198,4033,46586.160000
198,4034,42007.230000
198,4035,50345.020000
198,4036,48301.927000
198,4037,51377.460000
198,4038,45395.663000
198,4039,53321.787000
198,4040,38394.244000
198,4041,50524.202000
198,4042,48132.295000
198,4043,48003.090000
198,4044,49517.572000
198,4045,43568.222000
198,4046,47441.876000
198,4048,46442.816000
198,4061,39541.601000
198,4062,40483.681000
198,4066,56717.815000
198,4067,48553.101000
198,4072,51890.921000
198,4074,37524.661000
198,4075,37589.575000
198,4077,46686.759000
198,4081,55059.005000
198,4083,41585.491000
198,4084,41585.001000
198,4093,58391.794000
198,4107,56060.468000
198,4123,52694.091000
198,4301,75503.643000
198,4302,74051.382000
198,4305,53715.997000
198,4306,56803.520000
198,4308,52179.781000
198,4312,49833.971000
198,4314,57407.596000
198,4315,59229.047000
198,4317,55845.425000
198,4318,43709.426000
198,4319,49731.026000
198,4321,56662.322000
198,4322,51863.340000
198,4571,52761.177000
198,4601,60722.111000
198,23001,37832.049000
198,23002,34285.121000
198,23003,36478.790000
198,23004,46712.341000
198,26101,18193.000000
198,26102,23220.011000
198,26103,23487.821000
198,26104,21743.702000
198,26105,21772.775000
198,26106,19386.720000
198,26107,18193.000000
198,26108,18231.000000
198,26109,24891.691000
198,26110,19632.482000
198,26111,17183.608000
198,26112,18265.210000
199,1,46254.193000
199,2,42632.364000
199,3,35849.640000
199,5,39878.696000
199,13,33982.435000
199,14,36879.764000
199,21,34954.741000
199,23,42337.369000
199,24,37823.128000
199,26,33827.880000
199,28,40632.423000
199,30,29861.000000
199,31,33077.211000
199,32,32131.332000
199,33,34359.665000
199,37,40914.905000
199,39,39894.854000
199,43,36228.369000
199,51,33483.190000
199,52,13573.994000
199,53,35504.322000
199,54,13045.600000
199,55,39392.761000
199,56,30854.397000
199,57,38839.444000
199,58,40685.569000
199,59,38139.478000
199,60,38234.837000
199,61,46099.531000
199,62,17327.341000
199,63,26530.929000
199,64,17349.123000
199,65,30490.093000
199,66,18543.463000
199,67,47130.687000
199,68,33225.327000
199,69,8713.500000
199,70,47068.232000
199,71,45241.216000
199,72,26539.653000
199,81,38996.498000
199,82,36741.500000
199,83,34201.500000
199,84,34005.500000
199,85,36615.500000
199,86,29670.259000
199,87,37779.500000
199,88,31629.513000
199,89,27617.023000
199,90,26715.238000
199,91,38518.489000
199,92,25771.966000
199,93,34162.308000
199,94,37866.500000
199,95,33424.006000
199,96,30836.500000
199,97,22503.444000
199,98,38122.974000
199,99,34060.963000
199,100,37238.716000
199,101,31071.065000
199,102,47583.483000
199,111,23222.961000
199,112,22318.658000
199,113,26058.264000
199,115,18393.384000
199,116,21182.830000
199,117,20018.588000
199,119,12887.619000
199,121,16087.459000
199,131,26526.404000
199,133,36771.092000
199,135,27244.387000
199,136,29980.699000
199,137,31843.495000
199,139,29205.767000
199,141,31976.880000
199,151,24778.116000
199,152,28000.216000
199,153,27936.400000
199,154,23011.072000
199,156,33700.838000
199,157,24029.958000
199,160,24296.771000
199,161,20752.855000
199,171,33272.989000
199,172,13598.306000
199,173,21586.923000
199,174,7471.540000
199,175,18862.388000
199,176,11132.102000
199,177,18986.044000
199,178,18491.691000
199,180,18618.372000
199,181,42398.380000
199,182,24006.048000
199,191,5982.500000
199,192,24760.170000
199,193,4777.500000
199,194,6682.804000
199,195,15923.898000
199,196,17716.310000
199,197,2737.500000
199,198,8815.666000
199,199,2048.000000
199,200,13003.016000
199,211,33738.448000
199,212,33095.157000
199,213,26707.242000
199,214,32551.453000
199,215,33569.058000
199,216,34022.305000
199,217,33615.355000
199,218,30147.159000
199,219,27785.755000
199,220,41437.343000
199,221,29462.567000
199,222,38036.429000
199,223,29686.365000
199,224,31235.159000
199,225,24331.008000
199,226,36463.449000
199,227,33805.565000
199,228,36547.985000
199,229,23008.929000
199,231,33875.181000
199,241,33667.466000
199,242,30497.592000
199,243,30199.474000
199,244,31666.841000
199,245,27262.181000
199,246,33347.011000
199,247,27219.791000
199,248,23925.500000
199,249,28474.359000
199,250,26399.871000
199,251,29946.878000
199,2933,52382.143000
199,2938,47726.952000
199,4021,39828.111000
199,4022,51837.455000
199,4023,33741.794000
199,4024,49961.846000
199,4026,40911.753000
199,4027,45859.207000
199,4028,46333.439000
199,4029,46684.005000
199,4030,35188.769000
199,4031,51944.058000
199,4033,45891.302000
199,4034,39429.552000
199,4035,48426.440000
199,4036,45514.379000
199,4037,48801.118000
199,4038,42300.956000
199,4039,50530.370000
199,4040,37629.459000
199,4041,50480.790000
199,4042,44896.127000
199,4043,45404.683000
199,4044,45677.175000
199,4045,41096.983000
199,4046,48455.186000
199,4048,41376.359000
199,4061,36464.477000
199,4062,37967.851000
199,4066,52902.075000
199,4067,47875.446000
199,4072,50992.728000
199,4074,35194.134000
199,4075,36413.026000
199,4077,48374.706000
199,4081,49068.933000
199,4083,40456.836000
199,4084,38718.467000
199,4093,55518.716000
199,4107,52993.034000
199,4123,49460.030000
199,4301,73120.151000
199,4302,71886.348000
199,4305,51765.529000
199,4306,53613.026000
199,4308,47063.177000
199,4312,47794.635000
199,4314,52918.948000
199,4315,54972.147000
199,4317,50822.757000
199,4318,40041.003000
199,4319,46121.359000
199,4321,54098.641000
199,4322,48636.464000
199,4571,28847.000000
199,4601,40562.908000
199,23001,21478.302000
199,23002,26111.646000
199,23003,28032.569000
199,23004,27281.649000
199,26101,15977.535000
199,26102,20293.742000
199,26103,20527.326000
199,26104,18605.049000
199,26105,18372.663000
199,26106,14904.439000
199,26107,16428.051000
199,26108,16213.672000
199,26109,22492.809000
199,26110,14773.500000
199,26111,13242.265000
199,26112,13586.387000
200,1,36440.547000
200,2,35309.512000
200,3,28532.625000
200,5,32584.548000
200,13,25569.273000
200,14,28918.181000
200,21,32928.448000
200,23,36201.939000
200,24,32391.427000
200,26,28415.867000
200,28,34374.757000
200,30,29132.798000
200,31,26032.787000
200,32,26501.526000
200,33,34283.461000
200,37,36245.942000
200,39,36627.399000
200,43,30648.990000
200,51,27652.692000
200,52,13326.920000
200,53,28144.678000
200,54,1000.000000
200,55,31072.150000
200,56,25358.244000
200,57,30573.263000
200,58,28682.382000
200,59,29907.514000
200,60,30416.983000
200,61,36511.443000
200,62,14099.411000
200,63,17258.108000
200,64,19416.165000
200,65,23135.348000
200,66,12748.445000
200,67,36898.993000
200,68,29388.649000
200,69,2682.000000
200,70,36157.704000
200,71,35790.214000
200,72,23401.210000
200,81,25724.862000
200,82,19823.000000
200,83,17283.000000
200,84,17087.000000
200,85,19697.000000
200,86,19024.000000
200,87,20861.000000
200,88,22193.046000
200,89,17138.432000
200,90,15839.557000
200,91,25694.659000
200,92,15878.015000
200,93,23215.653000
200,94,20948.000000
200,95,20881.210000
200,96,13918.000000
200,97,12685.109000
200,98,25219.607000
200,99,23215.648000
200,100,26604.071000
200,101,20353.642000
200,102,37001.477000
200,111,37752.408000
200,112,41312.467000
200,113,47917.457000
200,115,33062.787000
200,116,34237.103000
200,117,32536.857000
200,119,25069.713000
200,121,27920.033000
200,131,20204.691000
200,133,27737.256000
200,135,19515.347000
200,136,23662.226000
200,137,25120.038000
200,139,21531.365000
200,141,23672.824000
200,151,18378.769000
200,152,21561.649000
200,153,46581.567000
200,154,16626.046000
200,156,25538.349000
200,157,38738.080000
200,160,17980.353000
200,161,14384.753000
200,171,35155.877000
200,172,13807.000000
200,173,21705.259000
200,174,6038.863000
200,175,20835.860000
200,176,9777.218000
200,177,17123.000000
200,178,18887.304000
200,180,17052.274000
200,181,34249.326000
200,182,24523.335000
200,191,3300.000000
200,192,28087.894000
200,193,15388.145000
200,194,15626.342000
200,195,19439.351000
200,196,37398.909000
200,197,9535.199000
200,198,28430.892000
200,199,13003.016000
200,200,1000.000000
200,211,31619.383000
200,212,28752.754000
200,213,22468.140000
200,214,27298.118000
200,215,27597.198000
200,216,28269.621000
200,217,29079.459000
200,218,28077.347000
200,219,23308.524000
200,220,37726.337000
200,221,23576.594000
200,222,34166.171000
200,223,23659.710000
200,224,24894.586000
200,225,22589.000000
200,226,31705.496000
200,227,26895.461000
200,228,31584.765000
200,229,21084.337000
200,231,28287.578000
200,241,26920.284000
200,242,23193.827000
200,243,22014.818000
200,244,23862.469000
200,245,17483.500000
200,246,25363.548000
200,247,18918.815000
200,248,17520.707000
200,249,18687.500000
200,250,19121.664000
200,251,20135.500000
200,2933,39638.740000
200,2938,39529.103000
200,4021,32735.298000
200,4022,41714.240000
200,4023,24031.689000
200,4024,40141.308000
200,4026,33873.767000
200,4027,36715.272000
200,4028,39829.978000
200,4029,39651.455000
200,4030,27700.673000
200,4031,41803.757000
200,4033,33644.246000
200,4034,32069.387000
200,4035,38989.195000
200,4036,37514.491000
200,4037,40771.445000
200,4038,34987.950000
200,4039,41645.445000
200,4040,29271.961000
200,4041,38471.364000
200,4042,38951.653000
200,4043,36582.863000
200,4044,38885.061000
200,4045,31760.534000
200,4046,36922.131000
200,4048,24395.226000
200,4061,29565.059000
200,4062,30406.510000
200,4066,41607.791000
200,4067,40250.502000
200,4072,39736.311000
200,4074,29388.021000
200,4075,28170.178000
200,4077,36655.515000
200,4081,37941.792000
200,4083,32055.368000
200,4084,30779.521000
200,4093,48068.773000
200,4107,46194.384000
200,4123,43028.677000
200,4301,65458.303000
200,4302,63991.271000
200,4305,42693.958000
200,4306,43021.410000
200,4308,40780.726000
200,4312,38834.855000
200,4314,46512.554000
200,4315,48426.226000
200,4317,44127.498000
200,4318,28482.112000
200,4319,34841.491000
200,4321,46676.961000
200,4322,37114.683000
200,4571,27105.000000
200,4601,40492.029000
200,23001,15945.698000
200,23002,20173.025000
200,23003,21920.241000
200,23004,21568.329000
200,26101,9567.771000
200,26102,14788.648000
200,26103,13950.772000
200,26104,11951.891000
200,26105,11812.666000
200,26106,9516.722000
200,26107,8983.544000
200,26108,8992.928000
200,26109,15059.226000
200,26110,9517.757000
200,26111,6326.000000
200,26112,7213.964000
211,1,67095.231000
211,2,67614.433000
211,3,60831.216000
211,5,64880.994000
211,13,56932.293000
211,14,58532.833000
211,21,30285.323000
211,23,34135.803000
211,24,30589.485000
211,26,28582.179000
211,28,34699.858000
211,30,29225.415000
211,31,25260.054000
211,32,26910.587000
211,33,30887.748000
211,37,29076.533000
211,39,27765.980000
211,43,30867.681000
211,51,40586.411000
211,52,31471.524000
211,53,33368.314000
211,54,31594.601000
211,55,46660.841000
211,56,32955.574000
211,57,32731.507000
211,58,48414.849000
211,59,39618.235000
211,60,40271.197000
211,61,53530.050000
211,62,35609.784000
211,63,45793.234000
211,64,29080.627000
211,65,45475.160000
211,66,38421.985000
211,67,49694.187000
211,68,39349.468000
211,69,34463.797000
211,70,53520.187000
211,71,52049.935000
211,72,47864.162000
211,81,56478.622000
211,82,51443.651000
211,83,48893.338000
211,84,48698.833000
211,85,51318.135000
211,86,50516.518000
211,87,52488.990000
211,88,50856.830000
211,89,46278.913000
211,90,46181.149000
211,91,57210.700000
211,92,44343.592000
211,93,54724.651000
211,94,52568.126000
211,95,52348.518000
211,96,45512.299000
211,97,42815.429000
211,98,56608.464000
211,99,54720.822000
211,100,51191.658000
211,101,51852.369000
211,102,47568.396000
211,111,50459.592000
211,112,64709.270000
211,113,62534.367000
211,115,53829.117000
211,116,51002.541000
211,117,53956.726000
211,119,51966.529000
211,121,49303.425000
211,131,51771.216000
211,133,59586.253000
211,135,51178.003000
211,136,55225.738000
211,137,56818.114000
211,139,53184.710000
211,141,55492.696000
211,151,52666.690000
211,152,55829.806000
211,153,73828.829000
211,154,50924.341000
211,156,57997.952000
211,157,57163.766000
211,160,50024.672000
211,161,48713.493000
211,171,41461.477000
211,172,33710.053000
211,173,41531.204000
211,174,25751.114000
211,175,23492.391000
211,176,29206.898000
211,177,37020.204000
211,178,38621.226000
211,180,31529.871000
211,181,34394.619000
211,182,42634.890000
211,191,35984.576000
211,192,57608.935000
211,193,46431.859000
211,194,44086.682000
211,195,51090.319000
211,196,65113.896000
211,197,40907.242000
211,198,53017.870000
211,199,33738.448000
211,200,31619.383000
211,211,3538.000000
211,212,19782.332000
211,213,22173.411000
211,214,26146.251000
211,215,27510.199000
211,216,19564.147000
211,217,27822.653000
211,218,3538.000000
211,219,22117.418000
211,220,25602.571000
211,221,22505.694000
211,222,32881.426000
211,223,22644.333000
211,224,24218.484000
211,225,7892.000000
211,226,29990.128000
211,227,16840.042000
211,228,32389.389000
211,229,10514.900000
211,231,27653.762000
211,241,58651.921000
211,242,55478.538000
211,243,52867.733000
211,244,55015.514000
211,245,49059.911000
211,246,56625.204000
211,247,50704.613000
211,248,50274.014000
211,249,50261.587000
211,250,51401.310000
211,251,51705.557000
211,2933,43258.742000
211,2938,39865.486000
211,4021,64283.364000
211,4022,76036.698000
211,4023,55031.957000
211,4024,71540.740000
211,4026,65507.509000
211,4027,70047.996000
211,4028,71844.391000
211,4029,71551.112000
211,4030,59266.229000
211,4031,72104.404000
211,4033,68351.866000
211,4034,61953.750000
211,4035,72660.283000
211,4036,67832.731000
211,4037,73674.394000
211,4038,66701.348000
211,4039,75090.258000
211,4040,60706.109000
211,4041,70755.652000
211,4042,70593.352000
211,4043,66588.822000
211,4044,70480.852000
211,4045,63478.087000
211,4046,71249.833000
211,4048,57995.682000
211,4061,61451.861000
211,4062,62123.253000
211,4066,71035.676000
211,4067,69943.663000
211,4072,74205.710000
211,4074,60441.951000
211,4075,59444.200000
211,4077,70776.165000
211,4081,75410.221000
211,4083,63336.098000
211,4084,62484.227000
211,4093,79987.822000
211,4107,77336.640000
211,4123,74096.414000
211,4301,66312.198000
211,4302,66554.931000
211,4305,72771.701000
211,4306,61094.808000
211,4308,46800.983000
211,4312,68687.786000
211,4314,52820.305000
211,4315,54756.486000
211,4317,51161.101000
211,4318,59375.154000
211,4319,64178.298000
211,4321,73129.891000
211,4322,65747.937000
211,4571,13144.000000
211,4601,37434.462000
211,23001,16205.990000
211,23002,12848.302000
211,23003,21073.956000
211,23004,21317.886000
211,26101,41697.183000
211,26102,46280.944000
211,26103,46016.017000
211,26104,44142.425000
211,26105,43623.799000
211,26106,40424.523000
211,26107,40960.614000
211,26108,40453.400000
211,26109,46099.814000
211,26110,40938.913000
211,26111,38272.499000
211,26112,39448.023000
212,1,63799.607000
212,2,64130.739000
212,3,57343.008000
212,5,61383.413000
212,13,52071.813000
212,14,55490.853000
212,21,25550.113000
212,23,29892.436000
212,24,26317.496000
212,26,24471.327000
212,28,30148.348000
212,30,25085.127000
212,31,21034.689000
212,32,22801.414000
212,33,27729.588000
212,37,24376.657000
212,39,21530.026000
212,43,26754.713000
212,51,34063.862000
212,52,29516.738000
212,53,28572.091000
212,54,28746.852000
212,55,34486.682000
212,56,27139.418000
212,57,28538.656000
212,58,34315.238000
212,59,31167.934000
212,60,31716.213000
212,61,40936.041000
212,62,31867.667000
212,63,36485.381000
212,64,25587.488000
212,65,37374.774000
212,66,33881.751000
212,67,41579.038000
212,68,29245.654000
212,69,33372.354000
212,70,40132.482000
212,71,41090.598000
212,72,38950.255000
212,81,48825.097000
212,82,49125.223000
212,83,46581.352000
212,84,46391.524000
212,85,49004.950000
212,86,48138.583000
212,87,50171.517000
212,88,43152.662000
212,89,38320.751000
212,90,39424.134000
212,91,54814.577000
212,92,38345.649000
212,93,52334.093000
212,94,50250.673000
212,95,49974.778000
212,96,43210.860000
212,97,37839.497000
212,98,54125.635000
212,99,52333.116000
212,100,39192.843000
212,101,49327.883000
212,102,41073.650000
212,111,51245.421000
212,112,64154.675000
212,113,60237.261000
212,115,55434.996000
212,116,55427.618000
212,117,60927.102000
212,119,57215.140000
212,121,51590.596000
212,131,47507.061000
212,133,55023.203000
212,135,46875.177000
212,136,51547.052000
212,137,52610.645000
212,139,48872.481000
212,141,50533.973000
212,151,47621.078000
212,152,50825.227000
212,153,70699.692000
212,154,45868.875000
212,156,52896.714000
212,157,62012.186000
212,160,44451.432000
212,161,42789.819000
212,171,37224.007000
212,172,33494.771000
212,173,38844.631000
212,174,21513.269000
212,175,19276.923000
212,176,24663.859000
212,177,36683.245000
212,178,34052.223000
212,180,26597.664000
212,181,30173.097000
212,182,36383.330000
212,191,30290.954000
212,192,51525.054000
212,193,43745.218000
212,194,40849.702000
212,195,45723.533000
212,196,56868.777000
212,197,37712.116000
212,198,45397.849000
212,199,33095.157000
212,200,28752.754000
212,211,19782.332000
212,212,5099.000000
212,213,17884.540000
212,214,22184.027000
212,215,23165.663000
212,216,15012.955000
212,217,23696.037000
212,218,14517.457000
212,219,17993.328000
212,220,27814.905000
212,221,18385.150000
212,222,28794.060000
212,223,18679.101000
212,224,19796.796000
212,225,11442.946000
212,226,26184.442000
212,227,12102.887000
212,228,28026.735000
212,229,5988.218000
212,231,23424.590000
212,241,54430.434000
212,242,51935.084000
212,243,49247.068000
212,244,51245.263000
212,245,45415.233000
212,246,52448.227000
212,247,45881.596000
212,248,46537.073000
212,249,46625.243000
212,250,47909.543000
212,251,48084.640000
212,2933,39596.234000
212,2938,35578.753000
212,4021,60706.819000
212,4022,68676.163000
212,4023,51257.346000
212,4024,68588.174000
212,4026,62023.038000
212,4027,65240.641000
212,4028,67671.036000
212,4029,67859.978000
212,4030,54227.891000
212,4031,70490.621000
212,4033,63283.621000
212,4034,56908.290000
212,4035,67817.327000
212,4036,65052.008000
212,4037,69080.071000
212,4038,62897.111000
212,4039,70968.253000
212,4040,55658.562000
212,4041,65975.650000
212,4042,65618.676000
212,4043,65389.386000
212,4044,67036.741000
212,4045,58471.951000
212,4046,66664.477000
212,4048,57683.649000
212,4061,57095.753000
212,4062,57166.100000
212,4066,70153.476000
212,4067,70098.272000
212,4072,69955.995000
212,4074,56163.385000
212,4075,55504.332000
212,4077,66700.951000
212,4081,65724.035000
212,4083,59388.888000
212,4084,59784.758000
212,4093,76682.785000
212,4107,74214.056000
212,4123,70732.431000
212,4301,61466.268000
212,4302,60111.255000
212,4305,72183.730000
212,4306,50298.607000
212,4308,42465.924000
212,4312,68489.701000
212,4314,48421.109000
212,4315,50341.920000
212,4317,46769.002000
212,4318,65181.827000
212,4319,69020.643000
212,4321,70986.545000
212,4322,64628.759000
212,4571,16017.368000
212,4601,32552.572000
212,23001,11983.153000
212,23002,8020.015000
212,23003,16940.708000
212,23004,16931.110000
212,26101,36331.761000
212,26102,41089.683000
212,26103,42017.693000
212,26104,39457.624000
212,26105,39567.069000
212,26106,37386.429000
212,26107,35849.331000
212,26108,35881.340000
212,26109,42316.240000
212,26110,39207.940000
212,26111,36802.611000
212,26112,33104.643000
213,1,53490.561000
213,2,52700.456000
213,3,45940.745000
213,5,49988.209000
213,13,46185.142000
213,14,45630.981000
213,21,21976.668000
213,23,23568.101000
213,24,19985.128000
213,26,18302.854000
213,28,23608.711000
213,30,18912.000000
213,31,14956.314000
213,32,16633.227000
213,33,22743.520000
213,37,24857.262000
213,39,23635.840000
213,43,20585.370000
213,51,25107.810000
213,52,9481.182000
213,53,22727.260000
213,54,22321.945000
213,55,28154.566000
213,56,20414.483000
213,57,22206.293000
213,58,28156.959000
213,59,24854.037000
213,60,25462.711000
213,61,34433.426000
213,62,16268.456000
213,63,29593.677000
213,64,6793.500000
213,65,29504.894000
213,66,16977.022000
213,67,34412.779000
213,68,22506.738000
213,69,24846.031000
213,70,34224.344000
213,71,33724.910000
213,72,23644.330000
213,81,36298.146000
213,82,32952.277000
213,83,30388.135000
213,84,30205.698000
213,85,32832.972000
213,86,32289.869000
213,87,34009.801000
213,88,29742.830000
213,89,27620.517000
213,90,28747.589000
213,91,39471.658000
213,92,26323.680000
213,93,36508.984000
213,94,34069.304000
213,95,34053.368000
213,96,26995.878000
213,97,23614.426000
213,98,37930.355000
213,99,36501.501000
213,100,31918.826000
213,101,33627.965000
213,102,35306.774000
213,111,44643.175000
213,112,58549.111000
213,113,54166.571000
213,115,46236.786000
213,116,43229.618000
213,117,47642.600000
213,119,42396.071000
213,121,42263.554000
213,131,38234.133000
213,133,44039.287000
213,135,39602.655000
213,136,41995.080000
213,137,43864.550000
213,139,41603.791000
213,141,39725.758000
213,151,41155.676000
213,152,44302.700000
213,153,61841.829000
213,154,39422.381000
213,156,42746.762000
213,157,53770.974000
213,160,38229.879000
213,161,37068.961000
213,171,31025.000000
213,172,23061.664000
213,173,30931.385000
213,174,15787.329000
213,175,13091.000000
213,176,17970.639000
213,177,26370.399000
213,178,26602.922000
213,180,20805.640000
213,181,23987.000000
213,182,28534.120000
213,191,24780.838000
213,192,47686.069000
213,193,37392.267000
213,194,36301.712000
213,195,39625.128000
213,196,52717.870000
213,197,30819.312000
213,198,44319.807000
213,199,26707.242000
213,200,22468.140000
213,211,22173.411000
213,212,17884.540000
213,213,5889.000000
213,214,15431.569000
213,215,16963.189000
213,216,15997.795000
213,217,17471.000000
213,218,18625.455000
213,219,11779.000000
213,220,27513.087000
213,221,12387.262000
213,222,22296.646000
213,223,12104.500000
213,224,14004.058000
213,225,14654.075000
213,226,19725.912000
213,227,13442.551000
213,228,21892.412000
213,229,12480.319000
213,231,17237.000000
213,241,42145.739000
213,242,40559.328000
213,243,41019.656000
213,244,43156.446000
213,245,40267.721000
213,246,43914.754000
213,247,39049.526000
213,248,34565.072000
213,249,41413.182000
213,250,36445.440000
213,251,42749.776000
213,2933,34387.207000
213,2938,29262.161000
213,4021,51185.704000
213,4022,62383.687000
213,4023,44675.826000
213,4024,60316.895000
213,4026,51661.468000
213,4027,57329.981000
213,4028,57610.470000
213,4029,58122.605000
213,4030,47109.361000
213,4031,64076.304000
213,4033,57545.817000
213,4034,48889.872000
213,4035,59857.120000
213,4036,56010.362000
213,4037,59191.086000
213,4038,53447.084000
213,4039,61237.378000
213,4040,48362.345000
213,4041,62168.566000
213,4042,57389.245000
213,4043,57372.664000
213,4044,57337.640000
213,4045,48600.016000
213,4046,59725.625000
213,4048,38684.071000
213,4061,44869.905000
213,4062,48988.473000
213,4066,65105.431000
213,4067,62656.037000
213,4072,62890.347000
213,4074,45531.013000
213,4075,48058.668000
213,4077,61304.451000
213,4081,61749.513000
213,4083,51946.642000
213,4084,51626.175000
213,4093,66798.115000
213,4107,63725.535000
213,4123,60552.553000
213,4301,55982.192000
213,4302,54800.302000
213,4305,63597.910000
213,4306,43616.489000
213,4308,36106.839000
213,4312,59025.224000
213,4314,42090.000000
213,4315,44007.000000
213,4317,40440.000000
213,4318,49197.763000
213,4319,52408.110000
213,4321,63302.064000
213,4322,50424.022000
213,4571,19390.362000
213,4601,27859.964000
213,23001,5889.000000
213,23002,9752.473000
213,23003,10939.586000
213,23004,10693.000000
213,26101,29344.806000
213,26102,31535.110000
213,26103,32182.740000
213,26104,28691.867000
213,26105,28973.633000
213,26106,24172.318000
213,26107,29774.452000
213,26108,29816.933000
213,26109,33568.674000
213,26110,24548.219000
213,26111,21409.310000
213,26112,25770.405000
214,1,63104.716000
214,2,64374.571000
214,3,57594.887000
214,5,61633.812000
214,13,49896.015000
214,14,53043.471000
214,21,10579.770000
214,23,19693.634000
214,24,19176.675000
214,26,7881.500000
214,28,12573.991000
214,30,8816.974000
214,31,4647.000000
214,32,6212.000000
214,33,10529.903000
214,37,19460.741000
214,39,17084.025000
214,43,10164.500000
214,51,31048.049000
214,52,27771.076000
214,53,26604.674000
214,54,27192.218000
214,55,32757.248000
214,56,23798.048000
214,57,26194.367000
214,58,33189.027000
214,59,29499.243000
214,60,30040.214000
214,61,40812.108000
214,62,31217.652000
214,63,35472.367000
214,64,22867.780000
214,65,35145.497000
214,66,31767.862000
214,67,34020.899000
214,68,26934.760000
214,69,31260.184000
214,70,40562.503000
214,71,39906.710000
214,72,38055.578000
214,81,49284.034000
214,82,50581.406000
214,83,48028.625000
214,84,47821.012000
214,85,50424.139000
214,86,48718.362000
214,87,51582.908000
214,88,41497.877000
214,89,35931.370000
214,90,39089.311000
214,91,56789.000000
214,92,38316.353000
214,93,52832.713000
214,94,51679.074000
214,95,51826.527000
214,96,44671.049000
214,97,37152.137000
214,98,54470.137000
214,99,52851.790000
214,100,37252.195000
214,101,49934.767000
214,102,39631.611000
214,111,52345.464000
214,112,66221.641000
214,113,57071.051000
214,115,58411.494000
214,116,54758.895000
214,117,66196.446000
214,119,59963.682000
214,121,54798.215000
214,131,46465.949000
214,133,51838.736000
214,135,43845.059000
214,136,49988.734000
214,137,49483.690000
214,139,45847.163000
214,141,47378.216000
214,151,44090.705000
214,152,47265.921000
214,153,69110.170000
214,154,42345.379000
214,156,49647.094000
214,157,59229.597000
214,160,41812.490000
214,161,40123.702000
214,171,34972.324000
214,172,32105.218000
214,173,37201.587000
214,174,21065.339000
214,175,17036.038000
214,176,23588.087000
214,177,35330.955000
214,178,32268.672000
214,180,26023.755000
214,181,27931.337000
214,182,32666.683000
214,191,27983.607000
214,192,49222.970000
214,193,40810.592000
214,194,37655.572000
214,195,43111.611000
214,196,55832.934000
214,197,34971.751000
214,198,44437.147000
214,199,32551.453000
214,200,27298.118000
214,211,26146.251000
214,212,22184.027000
214,213,15431.569000
214,214,2921.000000
214,215,19998.814000
214,216,20417.776000
214,217,21970.012000
214,218,22627.338000
214,219,16059.750000
214,220,31925.818000
214,221,2921.000000
214,222,25356.606000
214,223,15292.904000
214,224,18485.623000
214,225,18228.534000
214,226,22468.550000
214,227,18449.274000
214,228,25742.020000
214,229,16535.789000
214,231,21182.310000
214,241,53193.324000
214,242,52255.816000
214,243,46953.028000
214,244,48711.146000
214,245,43453.872000
214,246,50145.521000
214,247,43377.109000
214,248,45898.507000
214,249,44672.526000
214,250,48171.085000
214,251,46146.703000
214,2933,25166.517000
214,2938,21393.846000
214,4021,58416.600000
214,4022,65543.030000
214,4023,50336.141000
214,4024,65830.616000
214,4026,59507.840000
214,4027,63800.887000
214,4028,65301.734000
214,4029,65258.615000
214,4030,51924.241000
214,4031,67120.384000
214,4033,61947.881000
214,4034,54605.397000
214,4035,66264.189000
214,4036,63290.080000
214,4037,66609.456000
214,4038,60668.530000
214,4039,68201.445000
214,4040,53356.058000
214,4041,66046.596000
214,4042,63315.988000
214,4043,64157.695000
214,4044,64802.031000
214,4045,56165.011000
214,4046,64488.887000
214,4048,57185.368000
214,4061,56077.383000
214,4062,55040.068000
214,4066,66159.867000
214,4067,66996.451000
214,4072,67537.834000
214,4074,55624.454000
214,4075,52962.381000
214,4077,65396.744000
214,4081,63265.353000
214,4083,56848.157000
214,4084,59764.616000
214,4093,74496.165000
214,4107,72693.225000
214,4123,68123.933000
214,4301,59274.722000
214,4302,58514.559000
214,4305,72087.962000
214,4306,44822.793000
214,4308,40033.303000
214,4312,67803.531000
214,4314,46036.706000
214,4315,47955.592000
214,4317,44385.812000
214,4318,64121.124000
214,4319,65654.971000
214,4321,72160.844000
214,4322,57495.866000
214,4571,23087.343000
214,4601,17799.313000
214,23001,10240.157000
214,23002,13217.192000
214,23003,14805.005000
214,23004,14559.625000
214,26101,34932.931000
