# fromZone, toZone, priority, desired dep time, group_size
191,172,1.000000,2005-05-10T08:00,1
191,173,1.000000,2005-05-10T07:10,1
191,173,1.000000,2005-05-10T07:30,1
191,174,1.000000,2005-05-10T06:10,4
191,174,1.000000,2005-05-10T06:20,1
191,174,1.000000,2005-05-10T06:30,2
191,174,1.000000,2005-05-10T06:40,3
191,174,1.000000,2005-05-10T06:50,3
191,174,1.000000,2005-05-10T07:00,2
191,174,1.000000,2005-05-10T07:10,2
191,174,1.000000,2005-05-10T07:20,2
191,174,1.000000,2005-05-10T07:30,4
191,174,1.000000,2005-05-10T07:40,5
191,174,1.000000,2005-05-10T07:50,4
191,174,1.000000,2005-05-10T08:00,4
191,175,1.000000,2005-05-10T07:30,1
191,175,1.000000,2005-05-10T07:50,1
191,176,1.000000,2005-05-10T06:30,1
191,176,1.000000,2005-05-10T07:00,1
191,176,1.000000,2005-05-10T07:20,1
191,177,1.000000,2005-05-10T06:10,2
191,177,1.000000,2005-05-10T06:20,3
191,177,1.000000,2005-05-10T06:40,1
191,177,1.000000,2005-05-10T06:50,1
191,177,1.000000,2005-05-10T07:10,2
191,177,1.000000,2005-05-10T07:20,2
191,177,1.000000,2005-05-10T07:30,1
191,177,1.000000,2005-05-10T07:40,1
191,177,1.000000,2005-05-10T07:50,1
191,177,1.000000,2005-05-10T08:00,2
191,178,1.000000,2005-05-10T07:00,1
191,178,1.000000,2005-05-10T07:50,1
191,178,1.000000,2005-05-10T08:00,1
191,181,1.000000,2005-05-10T07:40,1
191,182,1.000000,2005-05-10T06:40,1
191,182,1.000000,2005-05-10T07:30,2
191,192,1.000000,2005-05-10T07:10,1
191,192,1.000000,2005-05-10T07:20,1
191,192,1.000000,2005-05-10T08:00,1
191,193,1.000000,2005-05-10T06:30,2
191,193,1.000000,2005-05-10T06:40,1
191,193,1.000000,2005-05-10T07:00,1
191,193,1.000000,2005-05-10T07:10,1
191,193,1.000000,2005-05-10T07:20,1
191,193,1.000000,2005-05-10T07:40,1
191,193,1.000000,2005-05-10T07:50,1
191,193,1.000000,2005-05-10T08:00,1
191,194,1.000000,2005-05-10T06:10,3
191,194,1.000000,2005-05-10T06:20,2
191,194,1.000000,2005-05-10T06:30,2
191,194,1.000000,2005-05-10T06:40,5
191,194,1.000000,2005-05-10T07:00,3
191,194,1.000000,2005-05-10T07:10,6
191,194,1.000000,2005-05-10T07:20,5
191,194,1.000000,2005-05-10T07:30,1
191,194,1.000000,2005-05-10T07:40,3
191,194,1.000000,2005-05-10T07:50,4
191,194,1.000000,2005-05-10T08:00,3
191,195,1.000000,2005-05-10T06:10,1
191,195,1.000000,2005-05-10T07:10,1
191,195,1.000000,2005-05-10T07:30,1
191,195,1.000000,2005-05-10T07:40,2
191,195,1.000000,2005-05-10T07:50,1
191,196,1.000000,2005-05-10T06:10,1
191,196,1.000000,2005-05-10T07:50,2
191,197,1.000000,2005-05-10T06:10,2
191,197,1.000000,2005-05-10T06:20,1
191,197,1.000000,2005-05-10T06:30,2
191,197,1.000000,2005-05-10T06:40,4
191,197,1.000000,2005-05-10T07:00,4
191,197,1.000000,2005-05-10T07:10,3
191,197,1.000000,2005-05-10T07:20,2
191,197,1.000000,2005-05-10T07:30,5
191,197,1.000000,2005-05-10T07:40,12
191,197,1.000000,2005-05-10T07:50,7
191,197,1.000000,2005-05-10T08:00,7
191,198,1.000000,2005-05-10T06:10,10
191,198,1.000000,2005-05-10T06:20,11
191,198,1.000000,2005-05-10T06:30,7
191,198,1.000000,2005-05-10T06:40,7
191,198,1.000000,2005-05-10T06:50,9
191,198,1.000000,2005-05-10T07:00,7
191,198,1.000000,2005-05-10T07:10,15
191,198,1.000000,2005-05-10T07:20,13
191,198,1.000000,2005-05-10T07:30,13
191,198,1.000000,2005-05-10T07:40,8
191,198,1.000000,2005-05-10T07:50,15
191,198,1.000000,2005-05-10T08:00,11
191,199,1.000000,2005-05-10T06:10,3
191,199,1.000000,2005-05-10T06:20,6
191,199,1.000000,2005-05-10T06:30,3
191,199,1.000000,2005-05-10T06:40,5
191,199,1.000000,2005-05-10T06:50,2
191,199,1.000000,2005-05-10T07:00,5
191,199,1.000000,2005-05-10T07:10,8
191,199,1.000000,2005-05-10T07:20,9
191,199,1.000000,2005-05-10T07:30,2
191,199,1.000000,2005-05-10T07:40,6
191,199,1.000000,2005-05-10T07:50,6
191,199,1.000000,2005-05-10T08:00,9
191,200,1.000000,2005-05-10T06:10,5
191,200,1.000000,2005-05-10T06:20,3
191,200,1.000000,2005-05-10T06:30,1
191,200,1.000000,2005-05-10T06:40,3
191,200,1.000000,2005-05-10T06:50,1
191,200,1.000000,2005-05-10T07:00,2
191,200,1.000000,2005-05-10T07:10,5
191,200,1.000000,2005-05-10T07:20,3
191,200,1.000000,2005-05-10T07:30,5
191,200,1.000000,2005-05-10T07:40,2
191,200,1.000000,2005-05-10T07:50,4
191,200,1.000000,2005-05-10T08:00,2
191,213,1.000000,2005-05-10T07:00,1
191,216,1.000000,2005-05-10T06:10,1
191,216,1.000000,2005-05-10T07:10,1
191,219,1.000000,2005-05-10T07:30,1
191,219,1.000000,2005-05-10T07:50,1
191,221,1.000000,2005-05-10T07:20,1
191,221,1.000000,2005-05-10T07:50,1
191,221,1.000000,2005-05-10T08:00,1
191,223,1.000000,2005-05-10T06:30,1
191,223,1.000000,2005-05-10T07:00,2
191,227,1.000000,2005-05-10T06:50,1
191,227,1.000000,2005-05-10T07:20,2
191,227,1.000000,2005-05-10T07:30,1
191,228,1.000000,2005-05-10T06:50,1
191,229,1.000000,2005-05-10T07:00,2
191,229,1.000000,2005-05-10T07:30,2
191,229,1.000000,2005-05-10T08:00,2
191,231,1.000000,2005-05-10T06:30,1
191,242,1.000000,2005-05-10T06:20,1
191,242,1.000000,2005-05-10T07:00,1
191,242,1.000000,2005-05-10T07:20,2
191,242,1.000000,2005-05-10T07:50,1
191,242,1.000000,2005-05-10T08:00,1
191,243,1.000000,2005-05-10T06:10,1
191,243,1.000000,2005-05-10T06:20,1
191,243,1.000000,2005-05-10T06:30,2
191,243,1.000000,2005-05-10T06:40,5
191,243,1.000000,2005-05-10T07:10,2
191,243,1.000000,2005-05-10T07:20,6
191,243,1.000000,2005-05-10T07:30,3
191,243,1.000000,2005-05-10T07:40,6
191,243,1.000000,2005-05-10T07:50,3
191,243,1.000000,2005-05-10T08:00,1
191,244,1.000000,2005-05-10T07:10,1
191,246,1.000000,2005-05-10T06:20,1
191,247,1.000000,2005-05-10T06:10,2
191,247,1.000000,2005-05-10T06:20,2
191,247,1.000000,2005-05-10T06:30,2
191,247,1.000000,2005-05-10T06:40,2
191,247,1.000000,2005-05-10T07:00,2
191,247,1.000000,2005-05-10T07:10,3
191,247,1.000000,2005-05-10T07:20,5
191,247,1.000000,2005-05-10T07:30,4
191,247,1.000000,2005-05-10T07:40,6
191,247,1.000000,2005-05-10T08:00,2
191,248,1.000000,2005-05-10T07:30,1
191,249,1.000000,2005-05-10T06:20,1
191,249,1.000000,2005-05-10T07:40,1
191,250,1.000000,2005-05-10T06:10,2
191,250,1.000000,2005-05-10T07:10,2
191,250,1.000000,2005-05-10T07:30,1
191,250,1.000000,2005-05-10T07:40,1
191,250,1.000000,2005-05-10T07:50,2
191,251,1.000000,2005-05-10T06:10,1
191,251,1.000000,2005-05-10T06:30,1
191,251,1.000000,2005-05-10T07:20,1
191,251,1.000000,2005-05-10T08:00,1
191,2938,1.000000,2005-05-10T07:20,1
191,4021,1.000000,2005-05-10T06:10,2
191,4021,1.000000,2005-05-10T06:20,3
191,4021,1.000000,2005-05-10T06:30,1
191,4021,1.000000,2005-05-10T06:40,2
191,4021,1.000000,2005-05-10T07:00,3
191,4021,1.000000,2005-05-10T07:20,2
191,4021,1.000000,2005-05-10T07:30,1
191,4021,1.000000,2005-05-10T08:00,2
191,4022,1.000000,2005-05-10T07:10,1
191,4023,1.000000,2005-05-10T07:10,1
191,4026,1.000000,2005-05-10T07:40,1
191,4027,1.000000,2005-05-10T07:00,1
191,4029,1.000000,2005-05-10T07:30,1
191,4033,1.000000,2005-05-10T06:10,1
191,4034,1.000000,2005-05-10T07:20,2
191,4034,1.000000,2005-05-10T07:40,1
191,4035,1.000000,2005-05-10T06:10,1
191,4036,1.000000,2005-05-10T06:40,1
191,4038,1.000000,2005-05-10T06:10,1
191,4038,1.000000,2005-05-10T07:00,1
191,4038,1.000000,2005-05-10T08:00,1
191,4039,1.000000,2005-05-10T07:10,1
191,4040,1.000000,2005-05-10T08:00,1
191,4042,1.000000,2005-05-10T06:40,1
191,4042,1.000000,2005-05-10T07:00,1
191,4042,1.000000,2005-05-10T07:10,1
191,4043,1.000000,2005-05-10T06:10,1
191,4043,1.000000,2005-05-10T07:40,1
191,4044,1.000000,2005-05-10T06:40,1
191,4044,1.000000,2005-05-10T07:00,1
191,4044,1.000000,2005-05-10T07:20,1
191,4044,1.000000,2005-05-10T07:50,1
191,4045,1.000000,2005-05-10T06:20,2
191,4045,1.000000,2005-05-10T06:30,1
191,4045,1.000000,2005-05-10T06:50,1
191,4045,1.000000,2005-05-10T07:00,1
191,4045,1.000000,2005-05-10T07:40,2
191,4045,1.000000,2005-05-10T07:50,2
191,4045,1.000000,2005-05-10T08:00,1
191,4046,1.000000,2005-05-10T07:00,1
191,4062,1.000000,2005-05-10T06:20,1
191,4062,1.000000,2005-05-10T07:10,1
191,4062,1.000000,2005-05-10T08:00,1
191,4067,1.000000,2005-05-10T06:50,1
191,4074,1.000000,2005-05-10T06:20,1
191,4074,1.000000,2005-05-10T07:00,1
191,4077,1.000000,2005-05-10T06:20,1
191,4083,1.000000,2005-05-10T06:10,1
191,4083,1.000000,2005-05-10T06:50,1
191,4083,1.000000,2005-05-10T07:20,1
191,4083,1.000000,2005-05-10T07:30,1
191,4123,1.000000,2005-05-10T06:30,1
191,4123,1.000000,2005-05-10T06:40,2
191,4123,1.000000,2005-05-10T07:00,2
191,4305,1.000000,2005-05-10T06:30,1
191,4305,1.000000,2005-05-10T07:30,1
191,4318,1.000000,2005-05-10T07:20,1
191,4571,1.000000,2005-05-10T06:20,1
191,4571,1.000000,2005-05-10T06:50,1
191,23001,1.000000,2005-05-10T06:10,11
191,23001,1.000000,2005-05-10T06:20,4
191,23001,1.000000,2005-05-10T06:30,7
191,23001,1.000000,2005-05-10T06:40,7
191,23001,1.000000,2005-05-10T06:50,7
191,23001,1.000000,2005-05-10T07:00,5
191,23001,1.000000,2005-05-10T07:10,9
191,23001,1.000000,2005-05-10T07:20,9
191,23001,1.000000,2005-05-10T07:30,12
191,23001,1.000000,2005-05-10T07:40,12
191,23001,1.000000,2005-05-10T07:50,12
191,23001,1.000000,2005-05-10T08:00,7
191,23002,1.000000,2005-05-10T06:10,4
191,23002,1.000000,2005-05-10T06:20,2
191,23002,1.000000,2005-05-10T06:30,1
191,23002,1.000000,2005-05-10T06:40,3
191,23002,1.000000,2005-05-10T06:50,3
191,23002,1.000000,2005-05-10T07:00,4
191,23002,1.000000,2005-05-10T07:10,10
191,23002,1.000000,2005-05-10T07:20,8
191,23002,1.000000,2005-05-10T07:30,3
191,23002,1.000000,2005-05-10T07:40,4
191,23002,1.000000,2005-05-10T07:50,5
191,23002,1.000000,2005-05-10T08:00,2
191,23003,1.000000,2005-05-10T06:10,5
191,23003,1.000000,2005-05-10T06:20,1
191,23003,1.000000,2005-05-10T06:30,1
191,23003,1.000000,2005-05-10T06:40,2
191,23003,1.000000,2005-05-10T07:00,1
191,23003,1.000000,2005-05-10T07:10,5
191,23003,1.000000,2005-05-10T07:20,3
191,23003,1.000000,2005-05-10T07:30,2
191,23003,1.000000,2005-05-10T07:40,7
191,23003,1.000000,2005-05-10T07:50,4
191,23003,1.000000,2005-05-10T08:00,3
191,23004,1.000000,2005-05-10T06:10,1
191,23004,1.000000,2005-05-10T06:30,2
191,23004,1.000000,2005-05-10T06:40,1
191,23004,1.000000,2005-05-10T06:50,2
191,23004,1.000000,2005-05-10T07:10,5
191,23004,1.000000,2005-05-10T07:20,3
191,23004,1.000000,2005-05-10T07:30,2
191,23004,1.000000,2005-05-10T07:40,2
191,23004,1.000000,2005-05-10T07:50,3
191,26101,1.000000,2005-05-10T06:10,16
191,26101,1.000000,2005-05-10T06:20,24
191,26101,1.000000,2005-05-10T06:30,12
191,26101,1.000000,2005-05-10T06:40,20
191,26101,1.000000,2005-05-10T06:50,16
191,26101,1.000000,2005-05-10T07:00,7
191,26101,1.000000,2005-05-10T07:10,27
191,26101,1.000000,2005-05-10T07:20,27
191,26101,1.000000,2005-05-10T07:30,36
191,26101,1.000000,2005-05-10T07:40,37
191,26101,1.000000,2005-05-10T07:50,18
191,26101,1.000000,2005-05-10T08:00,39
191,26102,1.000000,2005-05-10T06:10,4
191,26102,1.000000,2005-05-10T06:20,1
191,26102,1.000000,2005-05-10T06:30,1
191,26102,1.000000,2005-05-10T06:40,3
191,26102,1.000000,2005-05-10T06:50,2
191,26102,1.000000,2005-05-10T07:00,5
191,26102,1.000000,2005-05-10T07:10,8
191,26102,1.000000,2005-05-10T07:20,11
191,26102,1.000000,2005-05-10T07:30,7
191,26102,1.000000,2005-05-10T07:40,7
191,26102,1.000000,2005-05-10T07:50,8
191,26102,1.000000,2005-05-10T08:00,8
191,26103,1.000000,2005-05-10T06:10,1
191,26103,1.000000,2005-05-10T06:20,2
191,26103,1.000000,2005-05-10T06:30,5
191,26103,1.000000,2005-05-10T06:40,8
191,26103,1.000000,2005-05-10T06:50,3
191,26103,1.000000,2005-05-10T07:00,6
191,26103,1.000000,2005-05-10T07:10,10
191,26103,1.000000,2005-05-10T07:20,9
191,26103,1.000000,2005-05-10T07:30,3
191,26103,1.000000,2005-05-10T07:40,10
191,26103,1.000000,2005-05-10T07:50,8
191,26103,1.000000,2005-05-10T08:00,6
191,26104,1.000000,2005-05-10T06:10,7
191,26104,1.000000,2005-05-10T06:20,5
191,26104,1.000000,2005-05-10T06:30,4
191,26104,1.000000,2005-05-10T06:40,5
191,26104,1.000000,2005-05-10T06:50,7
191,26104,1.000000,2005-05-10T07:00,3
191,26104,1.000000,2005-05-10T07:10,8
191,26104,1.000000,2005-05-10T07:20,11
191,26104,1.000000,2005-05-10T07:30,6
191,26104,1.000000,2005-05-10T07:40,5
191,26104,1.000000,2005-05-10T07:50,6
191,26104,1.000000,2005-05-10T08:00,2
191,26105,1.000000,2005-05-10T06:10,3
191,26105,1.000000,2005-05-10T06:20,4
191,26105,1.000000,2005-05-10T06:30,4
191,26105,1.000000,2005-05-10T06:40,9
191,26105,1.000000,2005-05-10T06:50,3
191,26105,1.000000,2005-05-10T07:00,1
191,26105,1.000000,2005-05-10T07:10,10
191,26105,1.000000,2005-05-10T07:20,11
191,26105,1.000000,2005-05-10T07:30,5
191,26105,1.000000,2005-05-10T07:40,13
191,26105,1.000000,2005-05-10T07:50,6
191,26105,1.000000,2005-05-10T08:00,11
191,26106,1.000000,2005-05-10T06:10,6
191,26106,1.000000,2005-05-10T06:20,5
191,26106,1.000000,2005-05-10T06:30,3
191,26106,1.000000,2005-05-10T06:40,6
191,26106,1.000000,2005-05-10T06:50,7
191,26106,1.000000,2005-05-10T07:00,5
191,26106,1.000000,2005-05-10T07:10,8
191,26106,1.000000,2005-05-10T07:20,12
191,26106,1.000000,2005-05-10T07:30,3
191,26106,1.000000,2005-05-10T07:40,11
191,26106,1.000000,2005-05-10T07:50,13
191,26106,1.000000,2005-05-10T08:00,3
191,26107,1.000000,2005-05-10T06:10,7
191,26107,1.000000,2005-05-10T06:20,3
191,26107,1.000000,2005-05-10T06:30,8
191,26107,1.000000,2005-05-10T06:40,4
191,26107,1.000000,2005-05-10T06:50,11
191,26107,1.000000,2005-05-10T07:00,10
191,26107,1.000000,2005-05-10T07:10,15
191,26107,1.000000,2005-05-10T07:20,21
191,26107,1.000000,2005-05-10T07:30,28
191,26107,1.000000,2005-05-10T07:40,14
191,26107,1.000000,2005-05-10T07:50,14
191,26107,1.000000,2005-05-10T08:00,17
191,26108,1.000000,2005-05-10T06:10,10
191,26108,1.000000,2005-05-10T06:20,9
191,26108,1.000000,2005-05-10T06:30,7
191,26108,1.000000,2005-05-10T06:40,10
191,26108,1.000000,2005-05-10T06:50,2
191,26108,1.000000,2005-05-10T07:00,14
191,26108,1.000000,2005-05-10T07:10,19
191,26108,1.000000,2005-05-10T07:20,8
191,26108,1.000000,2005-05-10T07:30,16
191,26108,1.000000,2005-05-10T07:40,13
191,26108,1.000000,2005-05-10T07:50,12
191,26108,1.000000,2005-05-10T08:00,13
191,26109,1.000000,2005-05-10T06:10,5
191,26109,1.000000,2005-05-10T06:20,4
191,26109,1.000000,2005-05-10T06:30,4
191,26109,1.000000,2005-05-10T06:40,9
191,26109,1.000000,2005-05-10T06:50,5
191,26109,1.000000,2005-05-10T07:00,10
191,26109,1.000000,2005-05-10T07:10,18
191,26109,1.000000,2005-05-10T07:20,7
191,26109,1.000000,2005-05-10T07:30,21
191,26109,1.000000,2005-05-10T07:40,17
191,26109,1.000000,2005-05-10T07:50,11
191,26109,1.000000,2005-05-10T08:00,15
191,26110,1.000000,2005-05-10T06:10,5
191,26110,1.000000,2005-05-10T06:20,7
191,26110,1.000000,2005-05-10T06:30,2
191,26110,1.000000,2005-05-10T06:40,4
191,26110,1.000000,2005-05-10T06:50,5
191,26110,1.000000,2005-05-10T07:00,5
191,26110,1.000000,2005-05-10T07:10,12
191,26110,1.000000,2005-05-10T07:20,10
191,26110,1.000000,2005-05-10T07:30,9
191,26110,1.000000,2005-05-10T07:40,9
191,26110,1.000000,2005-05-10T07:50,10
191,26110,1.000000,2005-05-10T08:00,4
191,26111,1.000000,2005-05-10T06:10,11
191,26111,1.000000,2005-05-10T06:20,20
191,26111,1.000000,2005-05-10T06:30,10
191,26111,1.000000,2005-05-10T06:40,10
191,26111,1.000000,2005-05-10T06:50,14
191,26111,1.000000,2005-05-10T07:00,16
191,26111,1.000000,2005-05-10T07:10,23
191,26111,1.000000,2005-05-10T07:20,30
191,26111,1.000000,2005-05-10T07:30,17
191,26111,1.000000,2005-05-10T07:40,14
191,26111,1.000000,2005-05-10T07:50,18
191,26111,1.000000,2005-05-10T08:00,22
191,26112,1.000000,2005-05-10T06:10,9
191,26112,1.000000,2005-05-10T06:20,6
191,26112,1.000000,2005-05-10T06:30,9
191,26112,1.000000,2005-05-10T06:40,10
191,26112,1.000000,2005-05-10T06:50,7
191,26112,1.000000,2005-05-10T07:00,9
191,26112,1.000000,2005-05-10T07:10,15
191,26112,1.000000,2005-05-10T07:20,14
191,26112,1.000000,2005-05-10T07:30,25
191,26112,1.000000,2005-05-10T07:40,17
191,26112,1.000000,2005-05-10T07:50,15
191,26112,1.000000,2005-05-10T08:00,12
192,13,1.000000,2005-05-10T06:20,1
192,30,1.000000,2005-05-10T06:30,1
192,52,1.000000,2005-05-10T06:30,1
192,53,1.000000,2005-05-10T06:30,1
192,56,1.000000,2005-05-10T06:10,1
192,64,1.000000,2005-05-10T06:20,1
192,66,1.000000,2005-05-10T06:20,2
192,66,1.000000,2005-05-10T06:30,1
192,66,1.000000,2005-05-10T07:30,1
192,69,1.000000,2005-05-10T07:20,1
192,69,1.000000,2005-05-10T07:40,1
192,91,1.000000,2005-05-10T08:00,1
192,92,1.000000,2005-05-10T06:20,1
192,92,1.000000,2005-05-10T06:40,1
192,97,1.000000,2005-05-10T06:30,1
192,97,1.000000,2005-05-10T07:50,1
192,112,1.000000,2005-05-10T07:00,1
192,113,1.000000,2005-05-10T06:20,1
192,115,1.000000,2005-05-10T07:20,1
192,116,1.000000,2005-05-10T07:40,1
192,117,1.000000,2005-05-10T07:40,1
192,121,1.000000,2005-05-10T06:10,1
192,121,1.000000,2005-05-10T06:20,1
192,121,1.000000,2005-05-10T07:20,1
192,121,1.000000,2005-05-10T08:00,1
192,135,1.000000,2005-05-10T07:40,1
192,137,1.000000,2005-05-10T07:40,1
192,141,1.000000,2005-05-10T06:30,1
192,141,1.000000,2005-05-10T07:20,1
192,152,1.000000,2005-05-10T07:50,1
192,154,1.000000,2005-05-10T07:20,1
192,154,1.000000,2005-05-10T08:00,1
192,156,1.000000,2005-05-10T06:20,1
192,156,1.000000,2005-05-10T06:30,1
192,157,1.000000,2005-05-10T06:10,2
192,157,1.000000,2005-05-10T06:20,1
192,157,1.000000,2005-05-10T06:30,1
192,157,1.000000,2005-05-10T06:40,2
192,157,1.000000,2005-05-10T07:20,2
192,157,1.000000,2005-05-10T07:40,1
192,157,1.000000,2005-05-10T07:50,1
192,157,1.000000,2005-05-10T08:00,1
192,160,1.000000,2005-05-10T06:10,2
192,160,1.000000,2005-05-10T06:20,4
192,160,1.000000,2005-05-10T06:30,2
192,160,1.000000,2005-05-10T06:40,1
192,160,1.000000,2005-05-10T06:50,2
192,160,1.000000,2005-05-10T07:00,1
192,160,1.000000,2005-05-10T07:10,4
192,160,1.000000,2005-05-10T07:20,3
192,160,1.000000,2005-05-10T07:30,4
192,160,1.000000,2005-05-10T07:40,3
192,160,1.000000,2005-05-10T07:50,3
192,160,1.000000,2005-05-10T08:00,6
192,161,1.000000,2005-05-10T06:10,2
192,161,1.000000,2005-05-10T06:20,1
192,161,1.000000,2005-05-10T06:30,3
192,161,1.000000,2005-05-10T06:40,3
192,161,1.000000,2005-05-10T06:50,1
192,161,1.000000,2005-05-10T07:10,5
192,161,1.000000,2005-05-10T07:20,1
192,161,1.000000,2005-05-10T07:30,1
192,161,1.000000,2005-05-10T07:40,1
192,161,1.000000,2005-05-10T07:50,5
192,177,1.000000,2005-05-10T06:10,1
192,177,1.000000,2005-05-10T06:20,1
192,177,1.000000,2005-05-10T06:30,1
192,177,1.000000,2005-05-10T07:00,1
192,191,1.000000,2005-05-10T07:10,1
192,191,1.000000,2005-05-10T07:20,1
192,191,1.000000,2005-05-10T07:30,1
192,194,1.000000,2005-05-10T07:30,1
192,195,1.000000,2005-05-10T06:10,3
192,195,1.000000,2005-05-10T06:20,4
192,195,1.000000,2005-05-10T06:30,2
192,195,1.000000,2005-05-10T06:40,1
192,195,1.000000,2005-05-10T06:50,1
192,195,1.000000,2005-05-10T07:00,6
192,195,1.000000,2005-05-10T07:10,4
192,195,1.000000,2005-05-10T07:20,2
192,195,1.000000,2005-05-10T07:30,3
192,195,1.000000,2005-05-10T07:40,1
192,195,1.000000,2005-05-10T07:50,1
192,195,1.000000,2005-05-10T08:00,1
192,196,1.000000,2005-05-10T06:10,1
192,196,1.000000,2005-05-10T06:20,2
192,196,1.000000,2005-05-10T06:30,1
192,196,1.000000,2005-05-10T06:40,1
192,196,1.000000,2005-05-10T07:00,1
192,196,1.000000,2005-05-10T07:10,3
192,196,1.000000,2005-05-10T07:20,2
192,196,1.000000,2005-05-10T07:30,1
192,196,1.000000,2005-05-10T07:40,2
192,196,1.000000,2005-05-10T07:50,1
192,196,1.000000,2005-05-10T08:00,2
192,197,1.000000,2005-05-10T07:30,1
192,197,1.000000,2005-05-10T07:50,1
192,198,1.000000,2005-05-10T06:40,1
192,198,1.000000,2005-05-10T06:50,4
192,198,1.000000,2005-05-10T07:00,2
192,198,1.000000,2005-05-10T07:10,3
192,198,1.000000,2005-05-10T07:20,6
192,198,1.000000,2005-05-10T07:30,6
192,198,1.000000,2005-05-10T07:40,7
192,198,1.000000,2005-05-10T07:50,3
192,198,1.000000,2005-05-10T08:00,4
192,199,1.000000,2005-05-10T06:10,1
192,199,1.000000,2005-05-10T07:00,1
192,199,1.000000,2005-05-10T07:20,1
192,200,1.000000,2005-05-10T08:00,1
192,242,1.000000,2005-05-10T06:10,1
192,242,1.000000,2005-05-10T07:40,1
192,247,1.000000,2005-05-10T08:00,1
192,4021,1.000000,2005-05-10T07:40,1
192,4021,1.000000,2005-05-10T08:00,1
192,4026,1.000000,2005-05-10T06:30,1
192,4030,1.000000,2005-05-10T07:00,1
192,4045,1.000000,2005-05-10T06:20,1
192,4045,1.000000,2005-05-10T06:50,2
192,4061,1.000000,2005-05-10T07:40,1
192,4075,1.000000,2005-05-10T06:40,1
192,23001,1.000000,2005-05-10T06:30,1
192,23002,1.000000,2005-05-10T06:50,1
192,23003,1.000000,2005-05-10T06:30,1
192,23004,1.000000,2005-05-10T06:50,1
192,23004,1.000000,2005-05-10T07:50,1
192,23004,1.000000,2005-05-10T08:00,1
192,26101,1.000000,2005-05-10T06:10,3
192,26101,1.000000,2005-05-10T06:20,3
192,26101,1.000000,2005-05-10T06:30,3
192,26101,1.000000,2005-05-10T06:40,2
192,26101,1.000000,2005-05-10T06:50,1
192,26101,1.000000,2005-05-10T07:00,2
192,26101,1.000000,2005-05-10T07:10,3
192,26101,1.000000,2005-05-10T07:20,5
192,26101,1.000000,2005-05-10T07:30,4
192,26101,1.000000,2005-05-10T07:40,3
192,26101,1.000000,2005-05-10T07:50,5
192,26101,1.000000,2005-05-10T08:00,2
192,26102,1.000000,2005-05-10T07:00,3
192,26102,1.000000,2005-05-10T08:00,1
192,26103,1.000000,2005-05-10T06:30,1
192,26103,1.000000,2005-05-10T07:20,1
192,26104,1.000000,2005-05-10T06:40,1
192,26104,1.000000,2005-05-10T07:40,1
192,26104,1.000000,2005-05-10T08:00,1
192,26105,1.000000,2005-05-10T07:40,1
192,26105,1.000000,2005-05-10T07:50,1
192,26106,1.000000,2005-05-10T07:20,1
192,26106,1.000000,2005-05-10T07:40,1
192,26107,1.000000,2005-05-10T06:10,1
192,26107,1.000000,2005-05-10T06:50,2
192,26107,1.000000,2005-05-10T07:00,1
192,26107,1.000000,2005-05-10T07:10,1
192,26107,1.000000,2005-05-10T07:40,4
192,26107,1.000000,2005-05-10T07:50,6
192,26107,1.000000,2005-05-10T08:00,1
192,26108,1.000000,2005-05-10T06:20,1
192,26108,1.000000,2005-05-10T06:40,2
192,26108,1.000000,2005-05-10T06:50,3
192,26108,1.000000,2005-05-10T07:00,4
192,26108,1.000000,2005-05-10T07:10,2
192,26108,1.000000,2005-05-10T07:20,4
192,26108,1.000000,2005-05-10T07:30,4
192,26108,1.000000,2005-05-10T07:40,4
192,26108,1.000000,2005-05-10T07:50,1
192,26108,1.000000,2005-05-10T08:00,2
192,26109,1.000000,2005-05-10T06:10,1
192,26109,1.000000,2005-05-10T06:40,1
192,26109,1.000000,2005-05-10T06:50,1
192,26109,1.000000,2005-05-10T07:20,2
192,26109,1.000000,2005-05-10T07:30,1
192,26109,1.000000,2005-05-10T07:40,1
192,26109,1.000000,2005-05-10T07:50,3
192,26109,1.000000,2005-05-10T08:00,1
192,26110,1.000000,2005-05-10T06:10,1
192,26110,1.000000,2005-05-10T06:20,1
192,26110,1.000000,2005-05-10T06:30,1
192,26110,1.000000,2005-05-10T07:10,1
192,26110,1.000000,2005-05-10T07:20,1
192,26110,1.000000,2005-05-10T08:00,1
192,26111,1.000000,2005-05-10T06:30,1
192,26111,1.000000,2005-05-10T06:40,1
192,26111,1.000000,2005-05-10T07:00,3
192,26111,1.000000,2005-05-10T07:10,1
192,26111,1.000000,2005-05-10T07:20,1
192,26111,1.000000,2005-05-10T07:50,1
192,26111,1.000000,2005-05-10T08:00,2
193,2,1.000000,2005-05-10T06:30,1
193,2,1.000000,2005-05-10T07:00,1
193,2,1.000000,2005-05-10T07:10,2
193,2,1.000000,2005-05-10T07:30,1
193,13,1.000000,2005-05-10T06:10,1
193,13,1.000000,2005-05-10T07:00,1
193,52,1.000000,2005-05-10T07:00,2
193,54,1.000000,2005-05-10T06:20,1
193,54,1.000000,2005-05-10T07:10,1
193,55,1.000000,2005-05-10T06:50,1
193,62,1.000000,2005-05-10T06:20,1
193,62,1.000000,2005-05-10T07:30,1
193,62,1.000000,2005-05-10T07:50,1
193,66,1.000000,2005-05-10T06:20,1
193,66,1.000000,2005-05-10T06:30,1
